user_id,age,gender,city,city_tier,preferred_platform,activity_level,monthly_txn_frequency,device_type,registration_date
USR003106,32,Male,Moradabad,Tier3,Google Pay,Power,65,Android,2021-03-22
USR003107,42,Male,Lucknow,Tier2,WhatsApp Pay,High,31,Android,2022-06-30
USR003108,18,Male,Chennai,Tier1,Google Pay,Medium,19,Android,2022-06-19
USR003109,37,Male,Kolkata,Tier1,Amazon Pay,Medium,11,Android,2019-09-02
USR003110,38,Male,Agra,Tier2,Google Pay,Medium,14,Android,2021-12-30
USR003111,39,Male,Kanpur,Tier2,PhonePe,Low,3,iOS,2019-12-26
USR003112,26,Male,Madurai,Tier2,WhatsApp Pay,Medium,10,Android,2019-03-27
USR003113,42,Female,Visakhapatnam,Tier2,PhonePe,High,50,Android,2022-01-31
USR003114,22,Male,Bangalore,Tier1,PhonePe,High,21,Android,2019-06-03
USR003115,25,Female,Surat,Tier2,WhatsApp Pay,Medium,10,Android,2021-07-18
USR003116,49,Male,Jodhpur,Tier3,WhatsApp Pay,Low,3,Android,2019-08-27
USR003117,43,Male,Patna,Tier2,Amazon Pay,Medium,6,Android,2019-08-29
USR003118,18,Female,Jaipur,Tier2,PhonePe,Medium,16,Android,2021-02-27
USR003119,26,Female,Pune,Tier1,Google Pay,High,22,Android,2022-04-25
USR003120,25,Female,Kolkata,Tier1,PhonePe,Low,2,iOS,2019-11-07
USR003121,27,Male,Madurai,Tier2,Paytm,Medium,12,Android,2020-05-17
USR003122,26,Male,Nagpur,Tier2,Google Pay,High,37,Android,2021-06-22
USR003123,20,Female,Kanpur,Tier2,Google Pay,Medium,9,iOS,2019-07-17
USR003124,33,Male,Lucknow,Tier2,PhonePe,Low,4,Android,2020-03-16
USR003125,43,Female,Jodhpur,Tier3,Google Pay,High,36,Android,2022-07-01
USR003126,38,Female,Nashik,Tier2,CRED,Power,76,iOS,2020-07-18
USR003127,40,Female,Meerut,Tier3,Paytm,Power,150,iOS,2019-05-25
USR003128,21,Female,Kanpur,Tier2,Google Pay,Low,2,Android,2019-12-04
USR003129,58,Female,Ahmedabad,Tier1,Paytm,Power,115,Android,2019-01-28
USR003130,48,Male,Surat,Tier2,PhonePe,High,46,Android,2020-04-14
USR003131,46,Female,Bangalore,Tier1,Paytm,Low,1,iOS,2020-11-12
USR003132,47,Male,Kolkata,Tier1,Paytm,High,45,Android,2020-12-23
USR003133,55,Male,Visakhapatnam,Tier2,Amazon Pay,High,42,Web,2021-11-07
USR003134,36,Female,Delhi,Tier1,Paytm,High,27,Android,2019-09-17
USR003135,25,Male,Mysore,Tier3,PhonePe,Medium,7,iOS,2019-09-19
USR003136,38,Male,Vadodara,Tier2,PhonePe,Low,3,Android,2022-09-25
USR003137,43,Female,Delhi,Tier1,PhonePe,Medium,9,iOS,2021-11-21
USR003138,43,Male,Ahmedabad,Tier1,PhonePe,Medium,6,iOS,2019-09-13
USR003139,35,Female,Indore,Tier2,Google Pay,Medium,6,Android,2022-07-18
USR003140,21,Male,Jodhpur,Tier3,Paytm,Medium,11,Android,2021-08-14
USR003141,30,Male,Bareilly,Tier3,PhonePe,Low,2,Android,2021-08-14
USR003142,53,Female,Coimbatore,Tier2,PhonePe,Medium,9,Android,2019-10-02
USR003143,37,Male,Indore,Tier2,Paytm,High,34,Android,2020-09-01
USR003144,35,Male,Mumbai,Tier1,PhonePe,Power,53,iOS,2021-08-10
USR003145,27,Male,Noida,Tier3,PhonePe,Medium,16,Android,2021-08-20
USR003146,30,Female,Lucknow,Tier2,Paytm,Medium,7,Android,2020-11-26
USR003147,50,Male,Nagpur,Tier2,Google Pay,Medium,12,Android,2020-12-11
USR003148,40,Female,Jodhpur,Tier3,PhonePe,Medium,17,Web,2021-10-15
USR003149,45,Male,Jaipur,Tier2,PhonePe,Low,5,Android,2019-06-05
USR003150,33,Other,Madurai,Tier2,PhonePe,Low,5,Android,2022-11-02
USR003151,39,Male,Chandigarh,Tier3,PhonePe,High,34,iOS,2019-01-05
USR003152,26,Female,Delhi,Tier1,Google Pay,Medium,12,Android,2022-01-21
USR003153,42,Male,Bangalore,Tier1,Paytm,Medium,8,Android,2020-12-02
USR003154,32,Female,Ahmedabad,Tier1,Google Pay,Low,2,Android,2021-01-28
USR003155,32,Male,Patna,Tier2,PhonePe,Medium,9,Android,2021-12-18
USR003156,39,Female,Chennai,Tier1,PhonePe,Medium,6,Android,2020-07-22
USR003157,56,Male,Bikaner,Tier3,Google Pay,Medium,12,Android,2019-04-07
USR003158,20,Male,Tiruchirappalli,Tier3,Google Pay,High,22,Android,2021-02-08
USR003159,47,Female,Ahmedabad,Tier1,Paytm,High,23,iOS,2019-08-06
USR003160,28,Female,Hyderabad,Tier1,PhonePe,Medium,17,Android,2019-04-29
USR003161,32,Male,Moradabad,Tier3,CRED,Medium,7,Android,2019-11-20
USR003162,19,Female,Jaipur,Tier2,Google Pay,High,46,Android,2021-06-27
USR003163,28,Male,Tiruchirappalli,Tier3,PhonePe,Medium,8,iOS,2019-12-10
USR003164,34,Female,Bhopal,Tier2,Paytm,High,36,Android,2020-09-16
USR003165,20,Male,Ahmedabad,Tier1,Google Pay,High,42,Android,2021-11-25
USR003166,34,Male,Ahmedabad,Tier1,PhonePe,Medium,9,Web,2022-11-01
USR003167,54,Male,Madurai,Tier2,PhonePe,Low,5,Android,2020-03-19
USR003168,22,Female,Nashik,Tier2,Google Pay,High,50,Android,2020-07-02
USR003169,44,Female,Bangalore,Tier1,Amazon Pay,High,40,iOS,2019-12-07
USR003170,31,Male,Aligarh,Tier3,Google Pay,Medium,15,Android,2021-03-15
USR003171,40,Male,Kanpur,Tier2,CRED,High,42,Android,2022-01-23
USR003172,27,Female,Kolkata,Tier1,PhonePe,Medium,8,Android,2019-02-07
USR003173,24,Male,Amritsar,Tier3,PhonePe,Low,2,Android,2021-12-13
USR003174,24,Female,Ranchi,Tier2,PhonePe,Medium,18,iOS,2021-04-13
USR003175,21,Male,Tiruchirappalli,Tier3,Google Pay,Power,51,Android,2019-01-22
USR003176,25,Male,Kolkata,Tier1,Google Pay,High,25,Android,2019-09-13
USR003177,40,Male,Ahmedabad,Tier1,Paytm,Low,4,iOS,2019-10-16
USR003178,50,Female,Ahmedabad,Tier1,Paytm,Medium,7,iOS,2022-01-26
USR003179,47,Female,Guwahati,Tier3,PhonePe,Medium,20,Android,2021-10-28
USR003180,41,Male,Bareilly,Tier3,Paytm,Medium,11,iOS,2019-03-29
USR003181,23,Male,Bikaner,Tier3,Google Pay,Power,137,Android,2019-10-20
USR003182,28,Female,Kanpur,Tier2,PhonePe,Medium,20,Android,2020-09-04
USR003183,28,Female,Mysore,Tier3,Google Pay,Power,124,Android,2021-10-27
USR003184,26,Male,Vadodara,Tier2,Paytm,Low,5,iOS,2022-05-12
USR003185,35,Female,Noida,Tier3,Google Pay,Medium,19,Android,2019-12-07
USR003186,35,Male,Delhi,Tier1,Google Pay,Medium,14,Android,2019-12-06
USR003187,29,Female,Mumbai,Tier1,PhonePe,Medium,16,Android,2022-03-01
USR003188,29,Male,Mumbai,Tier1,PhonePe,High,32,Android,2022-01-11
USR003189,47,Male,Kanpur,Tier2,Paytm,High,49,Android,2020-08-23
USR003190,45,Female,Coimbatore,Tier2,Paytm,High,33,Android,2021-05-07
USR003191,28,Male,Mumbai,Tier1,PhonePe,High,38,iOS,2021-12-27
USR003192,53,Female,Allahabad,Tier3,PhonePe,Medium,14,Android,2022-08-19
USR003193,58,Male,Mumbai,Tier1,Google Pay,High,35,Android,2020-02-25
USR003194,29,Female,Indore,Tier2,Paytm,Medium,17,Android,2021-09-06
USR003195,29,Male,Agra,Tier2,PhonePe,Medium,19,Android,2019-10-18
USR003196,34,Female,Surat,Tier2,PhonePe,Low,5,Android,2022-08-31
USR003197,56,Female,Bangalore,Tier1,WhatsApp Pay,Medium,19,Android,2022-07-03
USR003198,49,Female,Bhopal,Tier2,Google Pay,Medium,11,iOS,2021-06-06
USR003199,22,Male,Rajkot,Tier3,Google Pay,Medium,16,Android,2021-07-09
USR003200,30,Other,Ahmedabad,Tier1,PhonePe,Power,65,Web,2019-05-24
USR003201,36,Male,Chandigarh,Tier3,Google Pay,Medium,15,Android,2021-03-27
USR003202,34,Female,Hyderabad,Tier1,Paytm,Low,5,Android,2019-11-07
USR003203,25,Male,Bareilly,Tier3,Paytm,Medium,20,Android,2019-11-02
USR003204,49,Female,Kolkata,Tier1,CRED,High,36,iOS,2022-10-06
USR003205,40,Female,Lucknow,Tier2,PhonePe,Medium,9,Android,2022-09-26
USR003206,48,Female,Ghaziabad,Tier3,Amazon Pay,Low,2,Android,2021-12-14
USR003207,49,Male,Ahmedabad,Tier1,Google Pay,Medium,16,Android,2019-11-27
USR003208,44,Female,Visakhapatnam,Tier2,Paytm,Medium,12,Android,2022-07-29
USR003209,32,Male,Agra,Tier2,CRED,Low,3,iOS,2019-07-19
USR003210,38,Male,Delhi,Tier1,Paytm,Medium,20,Android,2019-02-15
USR003211,24,Male,Delhi,Tier1,Paytm,Low,2,Web,2021-12-11
USR003212,40,Female,Mumbai,Tier1,CRED,High,25,Android,2022-01-19
USR003213,24,Male,Chennai,Tier1,Google Pay,Medium,15,iOS,2022-09-16
USR003214,41,Other,Mysore,Tier3,Google Pay,High,36,Android,2019-06-11
USR003215,26,Female,Madurai,Tier2,PhonePe,Medium,17,Android,2022-01-27
USR003216,23,Female,Mumbai,Tier1,Paytm,Low,5,Android,2021-05-27
USR003217,24,Male,Nashik,Tier2,Google Pay,Low,3,Android,2019-04-10
USR003218,18,Male,Bhopal,Tier2,PhonePe,High,50,Android,2021-02-11
USR003219,42,Female,Patna,Tier2,Google Pay,High,34,iOS,2020-01-20
USR003220,43,Female,Hyderabad,Tier1,Google Pay,Medium,16,Android,2022-06-25
USR003221,35,Female,Noida,Tier3,CRED,High,37,Android,2021-08-23
USR003222,24,Male,Nagpur,Tier2,Paytm,High,28,Android,2022-09-14
USR003223,21,Male,Hyderabad,Tier1,Google Pay,High,26,Android,2020-06-13
USR003224,18,Male,Chennai,Tier1,Paytm,Power,119,Android,2020-08-15
USR003225,24,Male,Jaipur,Tier2,PhonePe,Medium,20,Android,2022-04-12
USR003226,50,Male,Delhi,Tier1,Paytm,Medium,11,Android,2019-07-23
USR003227,26,Female,Guwahati,Tier3,Google Pay,High,25,Android,2019-10-30
USR003228,29,Female,Tiruchirappalli,Tier3,PhonePe,Low,5,Android,2021-06-12
USR003229,22,Female,Mumbai,Tier1,Amazon Pay,High,23,iOS,2020-05-30
USR003230,26,Female,Meerut,Tier3,PhonePe,High,29,Android,2021-04-13
USR003231,35,Female,Varanasi,Tier3,PhonePe,Medium,11,Android,2022-10-15
USR003232,38,Male,Amritsar,Tier3,Amazon Pay,High,34,iOS,2022-11-16
USR003233,26,Male,Pune,Tier1,PhonePe,High,32,Android,2022-12-25
USR003234,20,Male,Mumbai,Tier1,Google Pay,Power,70,Android,2021-03-05
USR003235,30,Female,Vadodara,Tier2,Paytm,High,35,Android,2022-11-16
USR003236,26,Female,Agra,Tier2,WhatsApp Pay,Low,5,Android,2022-05-17
USR003237,26,Male,Chennai,Tier1,Paytm,Medium,19,Android,2019-02-22
USR003238,59,Female,Gorakhpur,Tier3,Google Pay,Low,5,iOS,2021-09-18
USR003239,38,Female,Visakhapatnam,Tier2,Amazon Pay,Medium,12,iOS,2020-07-27
USR003240,36,Female,Kolkata,Tier1,Amazon Pay,Power,55,Android,2021-05-15
USR003241,31,Male,Bikaner,Tier3,Google Pay,Low,4,Web,2020-05-27
USR003242,32,Female,Kanpur,Tier2,Paytm,High,42,Android,2020-07-19
USR003243,36,Male,Hyderabad,Tier1,Google Pay,Medium,6,iOS,2019-04-29
USR003244,41,Female,Bikaner,Tier3,PhonePe,High,49,Android,2022-07-13
USR003245,41,Male,Jabalpur,Tier3,PhonePe,Medium,15,iOS,2022-04-23
USR003246,24,Female,Ahmedabad,Tier1,PhonePe,Low,4,Android,2021-09-01
USR003247,34,Male,Kolkata,Tier1,Paytm,High,30,Android,2022-12-14
USR003248,31,Male,Bhopal,Tier2,Paytm,Medium,9,Android,2021-07-14
USR003249,49,Male,Patna,Tier2,PhonePe,Power,68,iOS,2020-10-26
USR003250,39,Female,Kolkata,Tier1,Paytm,Medium,17,Android,2019-12-21
USR003251,35,Female,Pune,Tier1,Google Pay,Medium,15,Android,2019-11-21
USR003252,23,Male,Ahmedabad,Tier1,Paytm,Low,1,Web,2021-07-27
USR003253,38,Other,Chandigarh,Tier3,PhonePe,Low,1,Android,2022-07-03
USR003254,23,Female,Jaipur,Tier2,Paytm,Medium,19,Android,2019-11-03
USR003255,29,Male,Vadodara,Tier2,Google Pay,Low,4,iOS,2020-09-17
USR003256,23,Male,Jodhpur,Tier3,Google Pay,High,21,Android,2022-01-06
USR003257,41,Male,Chennai,Tier1,Google Pay,Medium,13,Android,2022-06-26
USR003258,25,Male,Coimbatore,Tier2,Google Pay,Power,70,Android,2019-05-24
USR003259,30,Male,Delhi,Tier1,Google Pay,High,31,Android,2019-08-28
USR003260,50,Male,Jaipur,Tier2,PhonePe,Medium,9,Android,2019-10-15
USR003261,25,Male,Nashik,Tier2,CRED,Power,135,Android,2021-09-25
USR003262,34,Female,Chennai,Tier1,PhonePe,Medium,18,Android,2021-11-21
USR003263,31,Female,Pune,Tier1,Google Pay,High,26,Android,2021-06-06
USR003264,18,Female,Madurai,Tier2,PhonePe,High,38,Android,2022-12-09
USR003265,46,Male,Ahmedabad,Tier1,Google Pay,Medium,18,Android,2020-11-13
USR003266,21,Male,Chennai,Tier1,Paytm,Low,5,Android,2019-08-10
USR003267,33,Female,Jodhpur,Tier3,Google Pay,Medium,9,Android,2019-02-25
USR003268,36,Female,Pune,Tier1,Google Pay,High,24,Android,2022-11-29
USR003269,39,Female,Visakhapatnam,Tier2,PhonePe,Medium,19,Android,2019-06-06
USR003270,41,Male,Bangalore,Tier1,Paytm,High,42,Android,2022-10-01
USR003271,27,Male,Vadodara,Tier2,Google Pay,High,22,Android,2022-09-22
USR003272,18,Male,Delhi,Tier1,Google Pay,Low,5,Web,2020-03-28
USR003273,42,Male,Jodhpur,Tier3,PhonePe,High,39,Android,2020-09-11
USR003274,35,Male,Kolkata,Tier1,Google Pay,Medium,18,Android,2021-05-27
USR003275,48,Female,Aligarh,Tier3,Google Pay,Low,2,Android,2022-11-10
USR003276,47,Male,Bangalore,Tier1,Amazon Pay,Low,3,Android,2022-01-22
USR003277,48,Female,Jaipur,Tier2,PhonePe,High,29,Android,2022-06-21
USR003278,34,Male,Aligarh,Tier3,PhonePe,Power,141,iOS,2022-12-04
USR003279,29,Female,Chandigarh,Tier3,PhonePe,High,23,Android,2020-09-05
USR003280,46,Female,Ahmedabad,Tier1,Google Pay,Power,113,Android,2019-08-31
USR003281,32,Male,Mumbai,Tier1,PhonePe,Power,93,iOS,2021-11-17
USR003282,25,Male,Hyderabad,Tier1,Google Pay,Medium,6,Web,2022-02-09
USR003283,48,Male,Surat,Tier2,PhonePe,Medium,19,Android,2020-05-01
USR003284,50,Female,Mumbai,Tier1,CRED,Medium,6,Android,2020-05-23
USR003285,33,Female,Ahmedabad,Tier1,Amazon Pay,High,36,Android,2019-06-10
USR003286,21,Female,Hyderabad,Tier1,Paytm,Power,65,Android,2020-10-12
USR003287,30,Female,Pune,Tier1,CRED,Power,72,Android,2022-02-01
USR003288,46,Male,Kolkata,Tier1,PhonePe,Medium,10,Android,2021-02-12
USR003289,51,Other,Pune,Tier1,WhatsApp Pay,Power,123,Android,2019-07-09
USR003290,25,Male,Nashik,Tier2,PhonePe,Medium,20,Android,2022-04-13
USR003291,21,Female,Noida,Tier3,PhonePe,High,44,Web,2021-10-06
USR003292,49,Female,Coimbatore,Tier2,CRED,Medium,9,Android,2019-03-23
USR003293,30,Female,Ahmedabad,Tier1,Paytm,Low,2,iOS,2022-12-04
USR003294,36,Female,Bhopal,Tier2,WhatsApp Pay,Medium,8,Android,2022-02-19
USR003295,60,Female,Lucknow,Tier2,PhonePe,Low,2,iOS,2019-04-18
USR003296,21,Female,Surat,Tier2,Google Pay,Power,97,Android,2022-07-06
USR003297,39,Male,Mysore,Tier3,Google Pay,Low,1,Android,2020-07-28
USR003298,21,Male,Surat,Tier2,PhonePe,High,30,Android,2021-10-22
USR003299,30,Female,Patna,Tier2,PhonePe,Power,51,Android,2020-08-30
USR003300,46,Male,Indore,Tier2,Paytm,Medium,17,iOS,2019-05-29
USR003301,32,Female,Jabalpur,Tier3,PhonePe,High,21,Android,2021-04-27
USR003302,64,Male,Mumbai,Tier1,Paytm,High,45,iOS,2019-01-03
USR003303,36,Female,Visakhapatnam,Tier2,PhonePe,Medium,14,iOS,2021-06-25
USR003304,28,Female,Lucknow,Tier2,PhonePe,Low,2,Android,2021-08-04
USR003305,26,Male,Nagpur,Tier2,Google Pay,Medium,19,Android,2019-03-08
USR003306,29,Male,Bikaner,Tier3,CRED,Medium,16,Android,2019-01-21
USR003307,30,Other,Delhi,Tier1,Google Pay,High,28,iOS,2020-01-03
USR003308,21,Other,Mysore,Tier3,Paytm,Low,2,Android,2022-01-20
USR003309,30,Male,Meerut,Tier3,Google Pay,High,33,Android,2019-05-23
USR003310,33,Male,Coimbatore,Tier2,WhatsApp Pay,Medium,8,Android,2020-10-22
USR003311,42,Female,Surat,Tier2,PhonePe,Medium,20,Android,2022-08-08
USR003312,40,Male,Indore,Tier2,PhonePe,Medium,18,Android,2022-06-20
USR003313,42,Female,Bangalore,Tier1,WhatsApp Pay,Low,5,iOS,2022-12-06
USR003314,18,Female,Amritsar,Tier3,Google Pay,High,29,Android,2019-09-05
USR003315,26,Male,Amritsar,Tier3,Amazon Pay,Medium,12,Android,2020-11-23
USR003316,40,Female,Hyderabad,Tier1,Paytm,High,43,Android,2020-07-23
USR003317,34,Male,Varanasi,Tier3,PhonePe,High,22,Android,2020-03-03
USR003318,18,Female,Bhopal,Tier2,Google Pay,Medium,11,Android,2021-08-14
USR003319,46,Male,Madurai,Tier2,Google Pay,Medium,18,Android,2021-08-07
USR003320,45,Female,Kolkata,Tier1,Google Pay,High,44,Web,2020-01-12
USR003321,36,Male,Lucknow,Tier2,Google Pay,High,44,Android,2019-09-12
USR003322,21,Female,Lucknow,Tier2,Google Pay,Low,5,Android,2020-10-02
USR003323,44,Female,Madurai,Tier2,PhonePe,Medium,9,iOS,2019-01-17
USR003324,37,Male,Kolkata,Tier1,PhonePe,Power,108,Android,2020-11-17
USR003325,45,Male,Hyderabad,Tier1,WhatsApp Pay,Power,141,Android,2021-03-16
USR003326,44,Male,Coimbatore,Tier2,Google Pay,Medium,8,iOS,2020-12-15
USR003327,46,Female,Mumbai,Tier1,Paytm,Medium,12,Android,2022-09-18
USR003328,35,Male,Bangalore,Tier1,Google Pay,Power,110,iOS,2021-05-01
USR003329,23,Male,Varanasi,Tier3,PhonePe,Medium,14,Android,2022-10-21
USR003330,40,Male,Bhopal,Tier2,Paytm,Medium,8,Android,2021-11-25
USR003331,38,Male,Nashik,Tier2,PhonePe,Medium,13,Android,2022-10-03
USR003332,43,Female,Pune,Tier1,Paytm,Medium,11,iOS,2019-02-15
USR003333,24,Male,Lucknow,Tier2,Paytm,Low,3,Android,2020-12-08
USR003334,25,Female,Madurai,Tier2,PhonePe,Low,4,Android,2020-06-04
USR003335,50,Male,Patna,Tier2,PhonePe,Medium,8,Android,2022-09-30
USR003336,44,Female,Guwahati,Tier3,Paytm,High,35,Android,2020-05-17
USR003337,52,Female,Noida,Tier3,PhonePe,Power,65,Android,2022-04-15
USR003338,44,Male,Pune,Tier1,CRED,High,47,Android,2020-03-24
USR003339,38,Female,Hyderabad,Tier1,CRED,Medium,20,Android,2022-02-25
USR003340,39,Male,Indore,Tier2,Google Pay,Low,5,Android,2020-09-11
USR003341,50,Male,Delhi,Tier1,Google Pay,Medium,12,Android,2019-01-01
USR003342,37,Female,Delhi,Tier1,PhonePe,Low,1,Web,2020-03-31
USR003343,39,Male,Agra,Tier2,Paytm,Low,3,Android,2022-02-18
USR003344,24,Male,Bangalore,Tier1,PhonePe,High,22,Android,2020-10-30
USR003345,33,Female,Aligarh,Tier3,Google Pay,Medium,17,Android,2021-10-18
USR003346,42,Female,Amritsar,Tier3,Amazon Pay,High,32,Android,2019-07-05
USR003347,27,Male,Amritsar,Tier3,Paytm,Medium,19,Android,2022-01-30
USR003348,25,Male,Visakhapatnam,Tier2,PhonePe,Low,4,Android,2019-09-26
USR003349,28,Female,Kolkata,Tier1,Paytm,Medium,6,Android,2020-05-20
USR003350,26,Male,Lucknow,Tier2,Paytm,High,49,Web,2021-11-16
USR003351,25,Male,Kolkata,Tier1,Amazon Pay,High,49,iOS,2022-05-19
USR003352,32,Male,Visakhapatnam,Tier2,Google Pay,Medium,15,Android,2022-09-01
USR003353,52,Male,Surat,Tier2,Paytm,Medium,18,Android,2022-04-07
USR003354,34,Female,Mysore,Tier3,Paytm,High,21,iOS,2022-09-05
USR003355,25,Female,Vadodara,Tier2,Google Pay,Power,64,Android,2019-02-07
USR003356,21,Female,Amritsar,Tier3,PhonePe,Medium,17,Android,2019-12-31
USR003357,41,Female,Allahabad,Tier3,PhonePe,Medium,8,iOS,2019-09-19
USR003358,30,Female,Agra,Tier2,PhonePe,High,33,iOS,2021-11-25
USR003359,47,Male,Surat,Tier2,Google Pay,High,48,Android,2019-06-19
USR003360,40,Male,Mysore,Tier3,Paytm,Power,137,Android,2022-02-27
USR003361,46,Female,Bhopal,Tier2,CRED,Low,3,Android,2019-08-13
USR003362,27,Female,Lucknow,Tier2,Google Pay,High,35,Android,2022-08-07
USR003363,41,Female,Noida,Tier3,PhonePe,Low,2,Web,2022-06-28
USR003364,27,Male,Chandigarh,Tier3,Paytm,Medium,19,iOS,2019-06-08
USR003365,56,Female,Pune,Tier1,Google Pay,High,33,Android,2020-02-27
USR003366,39,Male,Indore,Tier2,Paytm,High,43,iOS,2019-09-29
USR003367,29,Male,Kolkata,Tier1,Google Pay,Power,117,Android,2021-10-19
USR003368,27,Female,Surat,Tier2,Paytm,Medium,17,Android,2021-05-20
USR003369,25,Other,Aligarh,Tier3,Google Pay,Medium,11,Android,2019-09-27
USR003370,41,Female,Vadodara,Tier2,PhonePe,High,22,Android,2021-01-28
USR003371,26,Female,Ahmedabad,Tier1,Paytm,Low,4,Android,2019-09-03
USR003372,37,Male,Mysore,Tier3,Paytm,High,37,Android,2019-12-31
USR003373,27,Male,Hyderabad,Tier1,Paytm,Medium,6,Android,2019-02-27
USR003374,40,Other,Kolkata,Tier1,Paytm,Low,2,Android,2021-06-03
USR003375,47,Female,Tiruchirappalli,Tier3,PhonePe,Low,2,iOS,2020-11-18
USR003376,45,Male,Ahmedabad,Tier1,PhonePe,Medium,9,Android,2022-01-06
USR003377,44,Male,Pune,Tier1,Paytm,Medium,15,Android,2022-11-01
USR003378,25,Male,Jaipur,Tier2,Amazon Pay,Low,1,Android,2022-11-22
USR003379,22,Female,Guwahati,Tier3,Amazon Pay,High,46,Android,2019-03-15
USR003380,41,Female,Hyderabad,Tier1,Amazon Pay,Medium,13,Android,2022-06-10
USR003381,30,Female,Jaipur,Tier2,Google Pay,Medium,8,Android,2021-01-29
USR003382,32,Male,Mumbai,Tier1,Google Pay,Medium,14,Android,2019-02-12
USR003383,19,Female,Kolkata,Tier1,PhonePe,Power,67,Android,2019-10-26
USR003384,27,Male,Mumbai,Tier1,Google Pay,Medium,15,iOS,2021-01-02
USR003385,19,Male,Bangalore,Tier1,Google Pay,High,44,Android,2020-02-10
USR003386,50,Female,Jaipur,Tier2,Google Pay,High,39,Web,2021-06-24
USR003387,26,Male,Bareilly,Tier3,CRED,Medium,16,Android,2020-07-27
USR003388,36,Female,Meerut,Tier3,Google Pay,Medium,6,Android,2020-12-06
USR003389,19,Female,Rajkot,Tier3,Amazon Pay,High,22,Android,2021-06-20
USR003390,40,Male,Mumbai,Tier1,Google Pay,Medium,20,Android,2020-10-09
USR003391,28,Female,Coimbatore,Tier2,PhonePe,High,44,Android,2021-11-23
USR003392,50,Female,Surat,Tier2,Amazon Pay,High,24,Android,2021-08-10
USR003393,50,Female,Kanpur,Tier2,PhonePe,Medium,20,Android,2019-05-11
USR003394,29,Female,Patna,Tier2,Paytm,Low,1,Android,2021-12-01
USR003395,51,Male,Ranchi,Tier2,Google Pay,Low,5,Android,2019-06-18
USR003396,64,Female,Vadodara,Tier2,CRED,High,26,Android,2019-12-26
USR003397,47,Female,Guwahati,Tier3,Google Pay,Medium,15,Android,2021-08-23
USR003398,48,Male,Nashik,Tier2,Google Pay,High,34,Android,2019-06-13
USR003399,26,Male,Kolkata,Tier1,PhonePe,Medium,14,Android,2022-12-22
USR003400,37,Male,Guwahati,Tier3,PhonePe,Low,5,Android,2020-04-27
USR003401,21,Female,Bareilly,Tier3,PhonePe,Power,109,Android,2020-12-18
USR003402,22,Female,Pune,Tier1,Google Pay,High,46,Android,2020-06-26
USR003403,64,Male,Pune,Tier1,PhonePe,Medium,11,Android,2021-11-25
USR003404,29,Male,Bhopal,Tier2,Google Pay,High,21,iOS,2021-12-16
USR003405,43,Male,Visakhapatnam,Tier2,PhonePe,Medium,19,Android,2022-07-23
USR003406,46,Male,Ranchi,Tier2,PhonePe,Low,3,Web,2020-04-09
USR003407,49,Male,Indore,Tier2,PhonePe,Medium,7,Android,2021-08-27
USR003408,64,Male,Vadodara,Tier2,PhonePe,Medium,13,iOS,2022-01-03
USR003409,26,Male,Nashik,Tier2,CRED,Medium,13,Web,2019-10-16
USR003410,19,Female,Indore,Tier2,PhonePe,Medium,14,Android,2022-01-20
USR003411,31,Female,Kanpur,Tier2,Google Pay,Medium,16,Android,2019-06-12
USR003412,23,Male,Noida,Tier3,Amazon Pay,Low,4,iOS,2020-07-12
USR003413,19,Male,Bangalore,Tier1,PhonePe,Low,3,Android,2020-04-28
USR003414,30,Male,Jodhpur,Tier3,Paytm,High,21,iOS,2022-09-07
USR003415,45,Female,Ranchi,Tier2,Google Pay,High,35,Android,2021-10-12
USR003416,36,Female,Jodhpur,Tier3,CRED,Medium,19,Android,2019-08-02
USR003417,28,Female,Jabalpur,Tier3,PhonePe,High,44,Android,2021-09-10
USR003418,39,Female,Pune,Tier1,PhonePe,Medium,13,iOS,2021-11-30
USR003419,26,Other,Rajkot,Tier3,CRED,Power,150,iOS,2021-09-05
USR003420,18,Female,Bareilly,Tier3,Paytm,Medium,18,Android,2022-02-21
USR003421,44,Female,Pune,Tier1,Paytm,Low,5,iOS,2022-12-05
USR003422,38,Male,Surat,Tier2,Paytm,High,40,Android,2021-04-21
USR003423,44,Male,Mumbai,Tier1,Google Pay,Medium,14,Android,2020-10-11
USR003424,19,Male,Indore,Tier2,PhonePe,Low,5,Android,2020-11-03
USR003425,48,Male,Mysore,Tier3,PhonePe,Medium,7,Web,2022-11-01
