user_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,unique_merchants,unique_categories,unique_platforms,failed_txns,fraud_txns,cross_city_txns,festival_txns,failure_rate,cross_city_rate,festival_txn_rate,avg_spend_per_day
USR000752,52,170027.47999999998,3269.7592307692303,43946.75,49,15,4,5,0,49,13,9.62,94.23,25.0,232.91
USR000753,51,113535.91,2226.1943137254902,14390.67,51,16,3,3,0,49,20,5.88,96.08,39.22,155.53
USR000754,42,107721.63,2564.8007142857145,20034.69,41,17,3,3,0,40,15,7.14,95.24,35.71,147.56
USR000755,53,140034.73,2642.164716981132,12308.84,52,15,5,4,0,50,14,7.55,94.34,26.42,191.83
USR000756,64,220502.38999999998,3445.3498437499998,40315.63,62,14,6,4,0,60,20,6.25,93.75,31.25,302.06
USR000757,51,134819.03,2643.5103921568625,16650.35,50,16,4,3,0,49,19,5.88,96.08,37.25,184.68
USR000758,54,193669.26,3586.467777777778,30475.73,54,15,4,1,0,49,22,1.85,90.74,40.74,265.3
USR000759,31,85755.63,2766.3106451612903,39376.21,31,13,3,1,0,31,12,3.23,100.0,38.71,117.47
USR000760,53,130014.75,2453.1084905660377,12430.02,50,16,4,2,0,45,16,3.77,84.91,30.19,178.1
USR000761,59,265724.29000000004,4503.80152542373,50000.0,57,15,5,1,0,59,12,1.69,100.0,20.34,364.01
USR000762,46,103632.0,2252.8695652173915,15008.74,46,17,5,5,0,46,19,10.87,100.0,41.3,141.96
USR000763,61,210234.36000000002,3446.464918032787,27260.23,60,16,3,2,0,59,20,3.28,96.72,32.79,287.99
USR000764,60,211544.89,3525.7481666666667,32812.57,59,17,3,2,0,60,23,3.33,100.0,38.33,289.79
USR000765,45,160161.36000000002,3559.1413333333335,31615.34,44,18,4,2,1,43,17,4.44,95.56,37.78,219.4
USR000766,54,124742.45999999999,2310.0455555555554,17328.51,54,14,5,7,0,54,22,12.96,100.0,40.74,170.88
USR000767,78,230430.88,2954.2420512820513,30423.78,77,17,5,7,0,75,31,8.97,96.15,39.74,315.66
USR000768,75,296554.77999999997,3954.063733333333,50000.0,75,16,4,3,0,71,23,4.0,94.67,30.67,406.24
USR000769,58,224041.31,3862.781206896552,28411.33,58,17,5,5,1,55,11,8.62,94.83,18.97,306.91
USR000770,56,129244.73,2307.9416071428573,15246.07,56,17,5,6,0,55,21,10.71,98.21,37.5,177.05
USR000771,68,224177.13,3296.7225,25413.72,67,18,5,5,0,68,22,7.35,100.0,32.35,307.09
USR000772,56,150507.01,2687.625178571429,24872.09,53,16,4,3,0,54,17,5.36,96.43,30.36,206.17
USR000773,63,209202.84,3320.68,50000.0,62,17,3,7,0,62,20,11.11,98.41,31.75,286.58
USR000774,47,187533.63,3990.0772340425533,33705.91,47,18,5,3,0,45,13,6.38,95.74,27.66,256.9
USR000775,52,138311.64,2659.839230769231,27397.09,51,17,4,6,0,51,12,11.54,98.08,23.08,189.47
USR000776,48,173245.4,3609.2791666666667,35471.07,47,16,4,3,0,43,20,6.25,89.58,41.67,237.32
USR000777,51,219340.25,4300.7892156862745,50000.0,51,17,2,1,1,51,20,1.96,100.0,39.22,300.47
USR000778,51,161671.65,3170.032352941176,22492.68,50,16,4,3,0,51,19,5.88,100.0,37.25,221.47
USR000779,55,106215.54,1931.1916363636362,14845.07,53,14,5,4,0,55,20,7.27,100.0,36.36,145.5
USR000780,58,135045.81,2328.3760344827588,18189.7,58,16,3,6,0,56,19,10.34,96.55,32.76,184.99
USR000781,40,203266.81,5081.67025,77918.83,40,17,5,4,0,40,17,10.0,100.0,42.5,278.45
USR000782,67,198868.03,2968.179552238806,32247.67,67,18,6,3,0,65,27,4.48,97.01,40.3,272.42
USR000783,47,109141.23,2322.153829787234,13111.7,46,16,6,0,0,45,21,0.0,95.74,44.68,149.51
USR000784,51,233658.71,4581.543333333333,36613.53,51,16,4,1,0,51,15,1.96,100.0,29.41,320.08
USR000785,57,182721.91,3205.647543859649,29817.78,57,17,5,4,0,54,15,7.02,94.74,26.32,250.3
USR000786,44,134598.86000000002,3059.0650000000005,18907.11,44,16,4,4,0,44,19,9.09,100.0,43.18,184.38
USR000787,38,120122.75,3161.125,23630.55,38,14,5,1,0,37,12,2.63,97.37,31.58,164.55
USR000788,59,132978.04,2253.865084745763,34543.85,59,17,4,5,0,53,15,8.47,89.83,25.42,182.16
USR000789,51,165621.82,3247.4866666666667,26576.93,51,15,3,2,0,47,22,3.92,92.16,43.14,226.88
USR000790,50,166144.85,3322.897,36705.36,49,17,4,4,0,48,19,8.0,96.0,38.0,227.6
USR000791,57,109890.42,1927.9021052631579,19152.16,57,18,5,3,0,57,25,5.26,100.0,43.86,150.53
USR000792,43,137410.47,3195.5923255813955,50000.0,43,13,5,1,0,39,18,2.33,90.7,41.86,188.23
USR000793,59,226787.99,3843.8642372881354,36518.83,59,18,6,5,0,55,27,8.47,93.22,45.76,310.67
USR000794,58,182369.57,3144.3029310344828,23480.99,55,16,5,3,0,56,14,5.17,96.55,24.14,249.82
USR000795,58,217529.6,3750.5103448275863,44694.14,58,16,4,4,0,57,24,6.9,98.28,41.38,297.99
USR000796,66,199888.55,3028.6143939393937,25217.69,66,18,4,3,0,63,24,4.55,95.45,36.36,273.82
USR000797,58,158676.39,2735.7998275862074,40289.47,55,17,5,3,0,56,17,5.17,96.55,29.31,217.36
USR000798,52,149345.14,2872.0219230769235,16596.72,51,17,3,2,0,50,16,3.85,96.15,30.77,204.58
USR000799,56,117459.81,2097.496607142857,16114.53,56,16,3,5,0,56,13,8.93,100.0,23.21,160.9
USR000800,44,116181.93000000001,2640.4984090909093,14958.78,44,17,3,3,0,44,17,6.82,100.0,38.64,159.15
USR000801,48,132508.63999999998,2760.5966666666664,11236.55,48,17,6,2,0,47,18,4.17,97.92,37.5,181.52
USR000802,46,130901.92,2845.693913043478,26740.77,46,16,5,5,0,43,10,10.87,93.48,21.74,179.32
USR000803,53,199647.74,3766.9384905660377,18138.59,53,17,6,1,0,53,19,1.89,100.0,35.85,273.49
USR000804,50,106731.63,2134.6326,11413.91,47,16,4,5,0,47,16,10.0,94.0,32.0,146.21
USR000805,40,132881.55,3322.0387499999997,19818.35,40,16,5,2,0,40,18,5.0,100.0,45.0,182.03
USR000806,51,144761.87,2838.468039215686,38286.59,48,15,3,4,0,51,17,7.84,100.0,33.33,198.3
USR000807,57,168094.31,2949.02298245614,32434.9,57,15,3,3,0,56,24,5.26,98.25,42.11,230.27
USR000808,50,191642.96,3832.8592,53750.71,49,17,5,1,0,50,13,2.0,100.0,26.0,262.52
USR000809,53,95302.0,1798.1509433962265,11337.92,53,15,6,6,0,53,17,11.32,100.0,32.08,130.55
USR000810,58,192586.05,3320.4491379310343,23633.07,57,17,3,6,0,57,17,10.34,98.28,29.31,263.82
USR000811,35,85933.5,2455.2428571428572,11842.13,34,16,3,2,0,33,6,5.71,94.29,17.14,117.72
USR000812,51,144587.22,2835.0435294117647,15493.43,51,17,6,5,0,49,19,9.8,96.08,37.25,198.06
USR000813,54,289913.87,5368.77537037037,70813.4,54,18,4,3,0,52,19,5.56,96.3,35.19,397.14
USR000814,54,117985.58,2184.9181481481482,16205.33,54,17,5,2,0,53,18,3.7,98.15,33.33,161.62
USR000815,57,168674.65,2959.204385964912,29786.1,57,15,4,2,0,53,21,3.51,92.98,36.84,231.06
USR000816,55,144477.3,2626.8599999999997,26591.5,55,16,4,2,0,54,27,3.64,98.18,49.09,197.91
USR000817,49,101426.03,2069.918979591837,16156.71,49,17,4,2,0,48,17,4.08,97.96,34.69,138.94
USR000818,55,283760.48,5159.281454545454,35729.81,55,16,5,4,0,53,12,7.27,96.36,21.82,388.71
USR000819,54,137749.4,2550.9148148148147,15865.14,54,18,6,5,0,52,16,9.26,96.3,29.63,188.7
USR000820,52,187724.12,3610.079230769231,26632.22,52,18,4,4,0,50,22,7.69,96.15,42.31,257.16
USR000821,41,108531.76,2647.1160975609755,14498.99,40,17,5,2,0,39,9,4.88,95.12,21.95,148.67
USR000822,47,95283.96,2027.3182978723405,13182.61,47,16,4,2,0,47,15,4.26,100.0,31.91,130.53
USR000823,40,177725.13999999998,4443.1285,38010.93,40,17,4,3,0,39,8,7.5,97.5,20.0,243.46
USR000824,56,225869.33,4033.3808928571425,48503.38,56,18,5,5,0,55,18,8.93,98.21,32.14,309.41
USR000825,45,153247.38,3405.4973333333332,24662.15,45,15,5,3,0,43,9,6.67,95.56,20.0,209.93
USR000826,49,132437.58,2702.8077551020406,26164.19,48,17,4,7,0,48,17,14.29,97.96,34.69,181.42
USR000827,53,210321.97,3968.3390566037738,29046.5,53,15,4,3,0,53,16,5.66,100.0,30.19,288.11
USR000828,53,112165.64,2116.332830188679,18925.85,50,13,5,4,0,52,19,7.55,98.11,35.85,153.65
USR000829,52,167804.78,3227.015,45023.51,52,16,5,3,0,50,19,5.77,96.15,36.54,229.87
USR000830,47,180205.75,3834.1648936170213,26688.85,45,16,5,6,0,46,20,12.77,97.87,42.55,246.86
USR000831,50,185016.33,3700.3266,29504.75,49,15,6,4,0,48,19,8.0,96.0,38.0,253.45
USR000832,52,105849.79,2035.5728846153845,8224.19,51,17,6,6,0,52,19,11.54,100.0,36.54,145.0
USR000833,38,126508.41,3329.1686842105264,24673.87,38,16,6,3,1,38,10,7.89,100.0,26.32,173.3
USR000834,44,113114.27,2570.778863636364,11151.03,43,17,4,4,0,42,13,9.09,95.45,29.55,154.95
USR000835,47,159995.21,3404.153404255319,21714.99,46,15,4,1,0,46,14,2.13,97.87,29.79,219.17
USR000836,50,94166.45999999999,1883.3292,18375.41,49,16,5,3,0,47,16,6.0,94.0,32.0,129.0
USR000837,55,260588.29,4737.96890909091,37180.73,55,17,5,2,0,54,23,3.64,98.18,41.82,356.97
USR000838,35,120814.61,3451.846,14929.95,35,13,3,1,0,35,9,2.86,100.0,25.71,165.5
USR000839,38,76427.11,2011.2397368421052,15106.81,37,13,2,3,0,37,10,7.89,97.37,26.32,104.69
USR000840,55,118294.65,2150.811818181818,12220.68,55,16,5,6,0,53,21,10.91,96.36,38.18,162.05
USR000841,48,156787.18,3266.3995833333333,32842.42,48,13,4,3,0,44,13,6.25,91.67,27.08,214.78
USR000842,57,143470.3,2517.0228070175435,17759.33,55,15,6,8,0,51,21,14.04,89.47,36.84,196.53
USR000843,62,200786.8,3238.4967741935484,47668.28,60,15,5,3,0,59,25,4.84,95.16,40.32,275.05
USR000844,50,131096.2,2621.9240000000004,18898.32,50,16,5,2,0,50,16,4.0,100.0,32.0,179.58
USR000845,46,125908.37,2737.1384782608693,16410.05,46,17,3,2,0,45,18,4.35,97.83,39.13,172.48
USR000846,50,129921.06999999999,2598.4213999999997,15127.05,47,16,4,1,1,50,18,2.0,100.0,36.0,177.97
USR000847,56,196220.09,3503.9301785714283,60356.78,54,17,3,4,0,55,18,7.14,98.21,32.14,268.79
USR000848,54,206497.89,3824.0350000000003,35406.81,53,17,4,6,0,53,24,11.11,98.15,44.44,282.87
USR000849,51,142608.85,2796.2519607843137,16487.24,50,14,5,1,0,51,18,1.96,100.0,35.29,195.35
USR000850,48,227491.35,4739.403125,26638.11,48,17,4,4,0,47,19,8.33,97.92,39.58,311.63
USR000851,46,154484.82,3358.365652173913,30374.99,45,16,4,3,0,46,14,6.52,100.0,30.43,211.62
USR000852,49,122061.41,2491.0491836734695,22736.85,49,15,4,5,0,44,10,10.2,89.8,20.41,167.21
USR000853,49,126547.97,2582.6116326530614,20980.69,49,16,4,3,0,44,9,6.12,89.8,18.37,173.35
USR000854,58,144590.63,2492.9418965517243,10884.18,56,16,6,2,0,57,22,3.45,98.28,37.93,198.07
USR000855,49,143080.29,2920.005918367347,19503.21,49,16,4,5,0,47,17,10.2,95.92,34.69,196.0
USR000856,55,212513.66,3863.8847272727276,26356.17,54,17,5,5,0,55,14,9.09,100.0,25.45,291.11
USR000857,62,139266.0,2246.2258064516127,13362.91,60,18,5,5,0,57,20,8.06,91.94,32.26,190.78
USR000858,45,106556.8,2367.928888888889,17582.15,44,17,4,3,0,42,11,6.67,93.33,24.44,145.97
USR000859,54,149658.66999999998,2771.4568518518518,19969.98,53,17,5,7,0,49,17,12.96,90.74,31.48,205.01
USR000860,48,111850.63,2330.2214583333334,14493.46,48,15,4,3,0,47,13,6.25,97.92,27.08,153.22
USR000861,54,189006.19,3500.1146296296297,28164.7,53,17,3,4,0,53,15,7.41,98.15,27.78,258.91
USR000862,36,82585.96,2294.0544444444445,21098.21,36,15,4,1,0,34,10,2.78,94.44,27.78,113.13
USR000863,38,80947.09,2130.186578947368,14173.97,37,15,5,2,0,38,11,5.26,100.0,28.95,110.89
USR000864,55,259843.53,4724.427818181818,29071.54,55,16,4,5,0,53,23,9.09,96.36,41.82,355.95
USR000865,51,151530.82,2971.192549019608,19802.16,50,17,3,3,0,49,10,5.88,96.08,19.61,207.58
USR000866,48,153979.13,3207.898541666667,25045.92,47,18,3,3,0,46,17,6.25,95.83,35.42,210.93
USR000867,45,205816.08000000002,4573.690666666667,28420.14,45,16,4,2,0,38,17,4.44,84.44,37.78,281.94
USR000868,43,125143.37,2910.310930232558,16314.86,43,16,5,6,0,43,12,13.95,100.0,27.91,171.43
USR000869,42,148126.66,3526.825238095238,24865.54,42,17,3,2,0,42,13,4.76,100.0,30.95,202.91
USR000870,59,223146.66999999998,3782.146949152542,47858.04,59,17,4,4,0,58,21,6.78,98.31,35.59,305.68
USR000871,49,232512.89,4745.1610204081635,38905.94,48,16,4,5,0,49,15,10.2,100.0,30.61,318.51
USR000872,51,147949.1,2900.9627450980392,14485.91,51,16,4,4,0,46,22,7.84,90.2,43.14,202.67
USR000873,44,117442.87,2669.156136363636,19203.43,43,17,3,0,0,42,12,0.0,95.45,27.27,160.88
USR000874,47,148103.43,3151.1368085106383,34232.4,45,15,6,1,0,44,20,2.13,93.62,42.55,202.88
USR000875,49,143395.1,2926.430612244898,20154.8,49,17,4,2,0,44,19,4.08,89.8,38.78,196.43
USR000876,55,119444.13,2171.7114545454547,9451.45,55,15,4,2,0,52,19,3.64,94.55,34.55,163.62
USR000877,59,163516.52,2771.466440677966,23517.38,59,16,5,3,0,56,22,5.08,94.92,37.29,224.0
USR000878,48,191468.4,3988.9249999999997,36998.74,48,18,5,6,0,46,20,12.5,95.83,41.67,262.29
USR000879,52,161971.55,3114.8374999999996,26775.92,49,18,3,1,0,51,20,1.92,98.08,38.46,221.88
USR000880,44,101173.2,2299.390909090909,10516.54,44,16,3,3,0,43,21,6.82,97.73,47.73,138.59
USR000881,58,209702.05,3615.552586206896,34313.81,57,17,4,3,0,53,22,5.17,91.38,37.93,287.26
USR000882,41,121217.3,2956.519512195122,27708.27,41,13,4,4,0,40,14,9.76,97.56,34.15,166.05
USR000883,59,135471.61000000002,2296.1289830508476,15302.38,59,18,5,3,0,58,21,5.08,98.31,35.59,185.58
USR000884,42,75668.09,1801.6211904761903,8670.89,42,16,2,1,0,41,13,2.38,97.62,30.95,103.65
USR000885,48,155564.04,3240.9175,31857.76,47,14,5,3,0,44,17,6.25,91.67,35.42,213.1
USR000886,47,121705.29,2589.4742553191486,23579.19,47,14,6,3,0,46,15,6.38,97.87,31.91,166.72
USR000887,57,124063.67,2176.5556140350877,19011.6,55,18,4,1,0,57,25,1.75,100.0,43.86,169.95
USR000888,43,129602.25,3014.0058139534885,41957.06,43,15,4,2,0,42,11,4.65,97.67,25.58,177.54
USR000889,46,188601.63,4100.035434782609,44223.31,46,16,4,1,0,43,20,2.17,93.48,43.48,258.36
USR000890,48,127270.26,2651.46375,21694.75,48,17,3,2,0,45,11,4.17,93.75,22.92,174.34
USR000891,52,159661.4,3070.4115384615384,21243.13,50,16,3,6,0,50,17,11.54,96.15,32.69,218.71
USR000892,53,106598.69,2011.296037735849,18664.1,52,16,4,2,0,53,17,3.77,100.0,32.08,146.03
USR000893,33,82420.73000000001,2497.597878787879,19977.22,33,14,4,0,0,32,10,0.0,96.97,30.3,112.91
USR000894,44,132139.21,3003.1638636363637,35795.2,44,17,3,1,0,44,16,2.27,100.0,36.36,181.01
USR000895,48,151317.84,3152.455,15180.24,48,13,4,2,0,45,17,4.17,93.75,35.42,207.28
USR000896,32,124393.40000000001,3887.2937500000003,27879.68,31,15,5,1,0,32,7,3.12,100.0,21.88,170.4
USR000897,65,206802.81,3181.5816923076923,22342.14,63,18,5,3,0,61,20,4.62,93.85,30.77,283.29
USR000898,48,154801.08,3225.0224999999996,38244.26,48,16,4,3,0,45,12,6.25,93.75,25.0,212.06
USR000899,54,139861.08,2590.02,22376.82,53,16,4,2,0,52,20,3.7,96.3,37.04,191.59
USR000900,51,141068.94,2766.0576470588235,16249.62,51,15,2,4,0,45,15,7.84,88.24,29.41,193.25
USR000901,65,269512.4,4146.344615384616,38415.68,63,17,5,4,0,61,20,6.15,93.85,30.77,369.2
USR000902,43,183940.15,4277.677906976744,25188.87,42,16,4,4,0,42,13,9.3,97.67,30.23,251.97
USR000903,52,180019.82,3461.9196153846156,35433.97,51,17,4,6,0,52,19,11.54,100.0,36.54,246.6
USR000904,52,164380.82,3161.1696153846156,40102.89,51,16,4,7,1,51,21,13.46,98.08,40.38,225.18
USR000905,54,137784.3,2551.5611111111107,28060.01,54,14,5,4,0,54,19,7.41,100.0,35.19,188.75
USR000906,59,155811.98,2640.8810169491526,18233.72,59,16,4,7,0,58,14,11.86,98.31,23.73,213.44
USR000907,62,175816.01,2835.7420967741937,17886.54,61,18,6,2,0,62,16,3.23,100.0,25.81,240.84
USR000908,48,112537.23,2344.5256249999998,13097.21,47,17,4,4,0,48,16,8.33,100.0,33.33,154.16
USR000909,43,116622.05,2712.140697674419,25662.27,43,16,3,3,0,42,15,6.98,97.67,34.88,159.76
USR000910,53,245012.83000000002,4622.88358490566,59242.58,52,17,5,2,0,48,17,3.77,90.57,32.08,335.63
USR000911,48,124189.47,2587.280625,23236.4,48,16,5,1,0,47,12,2.08,97.92,25.0,170.12
USR000912,52,163506.99,3144.3651923076923,27652.2,52,17,5,4,0,52,18,7.69,100.0,34.62,223.98
USR000913,52,167555.56,3222.222307692308,27852.66,50,17,5,3,0,51,18,5.77,98.08,34.62,229.53
USR000914,39,114549.4,2937.1641025641024,19125.42,39,15,5,4,0,38,15,10.26,97.44,38.46,156.92
USR000915,51,100436.4,1969.3411764705882,19499.02,50,15,3,3,0,51,22,5.88,100.0,43.14,137.58
USR000916,59,186564.54,3162.110847457627,31270.11,58,18,4,6,0,53,18,10.17,89.83,30.51,255.57
USR000917,41,161478.98,3938.5117073170736,74342.61,41,15,4,1,0,40,15,2.44,97.56,36.59,221.2
USR000918,47,263192.6,5599.842553191489,43701.17,45,17,5,2,0,44,13,4.26,93.62,27.66,360.54
USR000919,39,119182.45,3055.9602564102565,16903.34,37,17,3,2,1,37,14,5.13,94.87,35.9,163.26
USR000920,54,225729.52,4180.176296296296,40670.62,54,16,4,9,0,54,18,16.67,100.0,33.33,309.22
USR000921,50,171701.19,3434.0238,30415.22,49,17,4,4,0,49,15,8.0,98.0,30.0,235.21
USR000922,43,104669.0,2434.1627906976746,17797.37,43,16,4,0,0,43,19,0.0,100.0,44.19,143.38
USR000923,51,125865.72,2467.955294117647,18598.39,51,17,4,1,0,48,16,1.96,94.12,31.37,172.42
USR000924,63,181289.45,2877.6103174603177,20895.47,61,17,5,4,0,60,19,6.35,95.24,30.16,248.34
USR000925,51,152014.95,2980.685294117647,20072.63,50,17,3,4,0,50,22,7.84,98.04,43.14,208.24
USR000926,30,46784.04,1559.468,7610.32,30,14,3,1,0,28,11,3.33,93.33,36.67,64.09
USR000927,53,184233.48,3476.1033962264155,39654.36,51,17,4,5,0,47,18,9.43,88.68,33.96,252.37
USR000928,42,130273.33,3101.7459523809525,12642.33,42,17,3,2,0,40,18,4.76,95.24,42.86,178.46
USR000929,51,85819.68000000001,1682.738823529412,8387.29,49,15,4,3,0,50,14,5.88,98.04,27.45,117.56
USR000930,47,122738.33,2611.453829787234,34551.32,47,17,4,3,0,47,16,6.38,100.0,34.04,168.13
USR000931,62,178322.29,2876.1659677419357,22851.87,62,18,5,3,0,62,18,4.84,100.0,29.03,244.28
USR000932,42,118759.12,2827.598095238095,14386.85,41,16,4,5,0,40,19,11.9,95.24,45.24,162.68
USR000933,49,255845.57,5221.338163265306,63270.05,47,18,5,1,0,49,15,2.04,100.0,30.61,350.47
USR000934,58,122932.31,2119.5225862068964,18338.4,56,17,3,7,0,54,21,12.07,93.1,36.21,168.4
USR000935,51,96696.67,1896.013137254902,9373.95,51,16,4,1,0,47,16,1.96,92.16,31.37,132.46
USR000936,54,172484.36,3194.1548148148145,20017.56,53,17,2,3,0,52,17,5.56,96.3,31.48,236.28
USR000937,43,127169.74,2957.4358139534884,30636.63,42,16,5,4,0,41,9,9.3,95.35,20.93,174.21
USR000938,46,99592.91,2165.0632608695655,13399.96,46,16,4,1,0,45,13,2.17,97.83,28.26,136.43
USR000939,50,89155.72,1783.1144,8866.42,48,17,4,2,0,50,17,4.0,100.0,34.0,122.13
USR000940,56,186289.98,3326.6067857142857,31844.1,55,17,5,3,0,55,18,5.36,98.21,32.14,255.19
USR000941,56,233053.7,4161.6732142857145,28830.69,55,17,5,5,0,53,22,8.93,94.64,39.29,319.25
USR000942,55,163777.46,2977.772,42999.81,55,17,4,4,0,53,16,7.27,96.36,29.09,224.35
USR000943,65,214871.86,3305.7209230769226,31817.26,65,16,5,7,0,64,27,10.77,98.46,41.54,294.35
USR000944,50,164534.2,3290.684,32116.33,49,18,3,1,0,49,14,2.0,98.0,28.0,225.39
USR000945,38,112894.38,2970.904736842105,24049.22,38,16,3,0,0,35,12,0.0,92.11,31.58,154.65
USR000946,42,155001.45,3690.5107142857146,24050.57,41,18,5,0,0,41,16,0.0,97.62,38.1,212.33
USR000947,57,195708.66,3433.4852631578947,20000.0,57,16,4,4,0,57,21,7.02,100.0,36.84,268.09
USR000948,54,151079.52,2797.768888888889,16831.93,53,16,3,5,0,52,20,9.26,96.3,37.04,206.96
USR000949,43,135738.55,3156.710465116279,29726.75,43,18,4,1,0,43,13,2.33,100.0,30.23,185.94
USR000950,42,123228.54,2934.012857142857,23596.53,42,15,2,1,0,41,13,2.38,97.62,30.95,168.81
USR000951,45,112260.45,2494.6766666666667,19774.44,45,16,3,3,0,44,13,6.67,97.78,28.89,153.78
USR000952,56,202182.74,3610.406071428571,28302.8,54,18,4,2,0,55,19,3.57,98.21,33.93,276.96
USR000953,46,138723.04,3015.7182608695653,41435.39,46,16,4,3,0,45,18,6.52,97.83,39.13,190.03
USR000954,59,144367.54,2446.9074576271187,16054.72,58,17,3,2,0,59,18,3.39,100.0,30.51,197.76
USR000955,56,190736.81,3406.0144642857144,23447.61,55,17,5,2,0,53,22,3.57,94.64,39.29,261.28
USR000956,44,134196.96,3049.9309090909087,29415.96,43,17,2,1,0,41,17,2.27,93.18,38.64,183.83
USR000957,45,157672.13,3503.8251111111113,21712.35,45,16,4,3,0,45,11,6.67,100.0,24.44,215.99
USR000958,35,103984.48999999999,2970.985428571428,24112.59,35,14,3,0,0,35,10,0.0,100.0,28.57,142.44
USR000959,47,117330.58,2496.3953191489363,35912.29,47,16,4,4,0,45,14,8.51,95.74,29.79,160.73
USR000960,53,130932.65,2470.427358490566,18492.22,53,15,4,2,0,52,16,3.77,98.11,30.19,179.36
USR000961,61,217321.01,3562.6395081967216,38929.96,61,17,4,1,1,56,28,1.64,91.8,45.9,297.7
USR000962,39,106567.56,2732.5015384615385,25802.11,37,14,4,4,0,39,20,10.26,100.0,51.28,145.98
USR000963,60,208481.49,3474.6915,74091.26,60,17,4,2,0,60,19,3.33,100.0,31.67,285.59
USR000964,48,181755.93,3786.581875,50000.0,48,17,3,1,1,46,17,2.08,95.83,35.42,248.98
USR000965,46,98965.52,2151.424347826087,11006.11,46,15,5,3,0,44,13,6.52,95.65,28.26,135.57
USR000966,39,167594.85,4297.303846153846,36065.33,39,15,3,2,0,38,15,5.13,97.44,38.46,229.58
USR000967,53,167198.27,3154.6843396226413,15540.29,52,17,4,1,0,51,22,1.89,96.23,41.51,229.04
USR000968,55,121119.1,2202.165454545455,19328.28,53,17,6,2,0,54,18,3.64,98.18,32.73,165.92
USR000969,38,112460.89,2959.4971052631577,20226.14,38,16,4,6,0,34,14,15.79,89.47,36.84,154.06
USR000970,46,148695.93,3232.5202173913044,24406.33,46,18,4,7,0,44,15,15.22,95.65,32.61,203.69
USR000971,56,128156.02,2288.5003571428574,12453.82,55,17,4,1,0,55,18,1.79,98.21,32.14,175.56
USR000972,51,136182.64,2670.247843137255,11746.37,51,17,4,1,0,49,21,1.96,96.08,41.18,186.55
USR000973,54,122120.48,2261.4903703703703,27867.43,53,16,4,4,0,52,16,7.41,96.3,29.63,167.29
USR000974,52,105829.58,2035.184230769231,11958.69,51,16,5,2,0,50,17,3.85,96.15,32.69,144.97
USR000975,57,141616.11,2484.4931578947367,13679.8,57,14,4,3,0,57,17,5.26,100.0,29.82,193.99
USR000976,56,119291.53,2130.2058928571428,9647.23,54,17,5,8,0,55,13,14.29,98.21,23.21,163.41
USR000977,57,164613.86000000002,2887.962456140351,23596.53,57,15,4,2,0,54,20,3.51,94.74,35.09,225.5
USR000978,57,229578.93,4027.7005263157894,47338.08,57,17,5,4,0,57,17,7.02,100.0,29.82,314.49
USR000979,34,106560.70999999999,3134.1385294117645,26740.35,32,13,3,2,0,34,11,5.88,100.0,32.35,145.97
USR000980,51,147364.59,2889.501764705882,17819.1,51,17,3,3,0,47,26,5.88,92.16,50.98,201.87
USR000981,39,119963.31,3075.9823076923076,26267.11,39,16,5,6,0,39,13,15.38,100.0,33.33,164.33
USR000982,53,184018.66,3472.0501886792454,35029.99,53,18,5,3,0,49,18,5.66,92.45,33.96,252.08
USR000983,44,181512.12,4125.2754545454545,35516.7,41,14,3,4,0,44,18,9.09,100.0,40.91,248.65
USR000984,52,140314.43,2698.354423076923,19193.41,51,17,4,4,0,50,19,7.69,96.15,36.54,192.21
USR000985,50,83209.81,1664.1961999999999,9541.24,50,17,5,2,0,49,18,4.0,98.0,36.0,113.99
USR000986,49,155570.28999999998,3174.90387755102,72822.04,46,14,5,4,0,49,23,8.16,100.0,46.94,213.11
USR000987,47,148119.09,3151.47,34736.52,47,16,4,2,0,42,14,4.26,89.36,29.79,202.9
