user_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,unique_merchants,unique_categories,unique_platforms,failed_txns,fraud_txns,cross_city_txns,festival_txns,failure_rate,cross_city_rate,festival_txn_rate,avg_spend_per_day,evening_txns,night_txns,weekend_txns,morning_txns,food_txns,p2p_txns,investment_txns,ecom_txns,travel_txns,qr_txns,upi_id_txns,platform_loyalty_rate,evening_ratio,night_ratio,weekend_ratio,food_ratio,p2p_ratio,investment_ratio,ecom_ratio,travel_ratio,qr_ratio,segment,segment_name,pca1,pca2
USR001077,54,156664.24,2901.189629629629,45358.35,54,18,4,3,0,50,22,5.56,92.59,40.74,214.61,19,1,14,22,13,1,1,3,2,19,19,0.8148148148148148,0.3519,0.0185,0.2593,0.2407,0.0185,0.0185,0.0556,0.037,0.3519,0,Active Everyday Users,0.32682377779781346,0.8851411499038271
USR001078,64,203891.34,3185.8021875,47866.08,61,18,4,1,0,64,20,1.56,100.0,31.25,279.3,16,5,19,23,9,2,2,5,6,25,25,0.875,0.25,0.0781,0.2969,0.1406,0.0312,0.0312,0.0781,0.0938,0.3906,3,Premium Investors,2.3969172047652343,0.2376256938052998
USR001079,41,109966.26,2682.1039024390243,20265.39,40,15,3,2,0,39,19,4.88,95.12,46.34,150.64,14,2,10,13,5,2,0,4,0,14,14,0.9024390243902439,0.3415,0.0488,0.2439,0.122,0.0488,0.0,0.0976,0.0,0.3415,1,Casual Small Spenders,-2.1499528139598447,-1.6208235804443363
USR001080,38,72387.68,1904.938947368421,13239.99,38,15,4,0,0,36,13,0.0,94.74,34.21,99.16,7,1,8,16,5,1,1,5,0,12,12,0.8947368421052632,0.1842,0.0263,0.2105,0.1316,0.0263,0.0263,0.1316,0.0,0.3158,1,Casual Small Spenders,-3.324375315981703,-0.895976439548081
USR001081,52,174814.44,3361.816153846154,24768.48,49,16,3,5,0,50,20,9.62,96.15,38.46,239.47,16,2,17,16,7,4,1,4,4,18,22,0.9038461538461539,0.3077,0.0385,0.3269,0.1346,0.0769,0.0192,0.0769,0.0769,0.3462,2,Loyal Digital Users,0.7742440174934762,-1.3963686964040185
USR001082,50,149451.63,2989.0326,23088.13,50,15,5,4,0,49,20,8.0,98.0,40.0,204.73,20,1,12,18,12,2,1,0,4,23,19,0.86,0.4,0.02,0.24,0.24,0.04,0.02,0.0,0.08,0.46,0,Active Everyday Users,-0.3670826467434792,0.6607732951415712
USR001083,47,129815.37,2762.0291489361703,21931.56,47,15,5,2,0,47,17,4.26,100.0,36.17,177.83,14,1,10,14,7,3,1,5,1,14,15,0.723404255319149,0.2979,0.0213,0.2128,0.1489,0.0638,0.0213,0.1064,0.0213,0.2979,0,Active Everyday Users,-0.9726362866657198,1.8964060633185453
USR001084,46,246859.44,5366.509565217391,33701.91,45,18,3,7,0,42,20,15.22,91.3,43.48,338.16,12,1,15,18,4,4,1,3,4,21,16,0.8043478260869565,0.2609,0.0217,0.3261,0.087,0.087,0.0217,0.0652,0.087,0.4565,3,Premium Investors,4.134934673337326,-0.9520450749628443
USR001085,40,120831.03,3020.77575,20671.46,37,14,3,0,0,38,14,0.0,95.0,35.0,165.52,14,1,13,10,10,2,1,6,0,11,19,0.8,0.35,0.025,0.325,0.25,0.05,0.025,0.15,0.0,0.275,1,Casual Small Spenders,-2.0007897579595566,-0.679621163301466
USR001086,59,121775.13,2063.985254237288,18328.32,58,15,5,4,0,58,22,6.78,98.31,37.29,166.82,22,2,20,18,6,1,2,4,0,20,26,0.864406779661017,0.3729,0.0339,0.339,0.1017,0.0169,0.0339,0.0678,0.0,0.339,0,Active Everyday Users,-0.8675190375502748,0.7809996066834544
USR001087,52,128745.04,2475.866153846154,28143.79,52,17,2,2,0,49,17,3.85,94.23,32.69,176.36,16,2,13,15,8,1,1,8,2,21,19,0.9615384615384616,0.3077,0.0385,0.25,0.1538,0.0192,0.0192,0.1538,0.0385,0.4038,2,Loyal Digital Users,-0.9947687623996728,-2.4615400706587995
USR001088,48,150124.07,3127.5847916666667,29688.95,48,18,5,2,0,46,20,4.17,95.83,41.67,205.65,20,2,15,11,10,2,1,4,2,12,26,0.7916666666666666,0.4167,0.0417,0.3125,0.2083,0.0417,0.0208,0.0833,0.0417,0.25,0,Active Everyday Users,0.2970231295648324,1.5252223526854027
USR001089,44,141453.5,3214.8522727272725,16551.96,44,15,5,4,0,44,13,9.09,100.0,29.55,193.77,15,0,10,17,5,2,2,4,0,15,21,0.8863636363636364,0.3409,0.0,0.2273,0.1136,0.0455,0.0455,0.0909,0.0,0.3409,2,Loyal Digital Users,-0.18266358607062433,-0.4809716960943249
USR001090,43,92843.19,2159.143953488372,14553.52,43,17,3,6,0,43,15,13.95,100.0,34.88,127.18,15,4,8,12,5,1,1,5,1,19,18,0.9302325581395349,0.3488,0.093,0.186,0.1163,0.0233,0.0233,0.1163,0.0233,0.4419,2,Loyal Digital Users,-2.11378081292712,-1.762471193237111
USR001091,45,80649.28,1792.206222222222,8572.74,45,15,4,4,0,44,14,8.89,97.78,31.11,110.48,9,1,9,18,6,1,0,7,1,16,19,0.7777777777777778,0.2,0.0222,0.2,0.1333,0.0222,0.0,0.1556,0.0222,0.3556,1,Casual Small Spenders,-3.222607345021569,0.8790151248215631
USR001092,61,172354.33,2825.480819672131,16537.04,61,18,3,5,0,59,22,8.2,96.72,36.07,236.1,19,3,14,21,6,3,1,7,2,19,24,0.9180327868852459,0.3115,0.0492,0.2295,0.0984,0.0492,0.0164,0.1148,0.0328,0.3115,2,Loyal Digital Users,1.081820924349843,-1.0216583258073761
USR001093,54,197801.04,3662.9822222222224,18604.6,52,17,5,4,0,53,19,7.41,98.15,35.19,270.96,20,1,10,14,7,3,3,5,3,18,26,0.7777777777777778,0.3704,0.0185,0.1852,0.1296,0.0556,0.0556,0.0926,0.0556,0.3333,3,Premium Investors,2.409067942864233,1.1867694752616675
USR001094,57,193495.62,3394.66,41862.49,57,18,5,4,0,57,25,7.02,100.0,43.86,265.06,14,0,17,19,7,2,1,6,4,19,23,0.8947368421052632,0.2456,0.0,0.2982,0.1228,0.0351,0.0175,0.1053,0.0702,0.3333,3,Premium Investors,2.0077512703754947,0.4382532084839784
USR001095,48,132367.55,2757.6572916666664,27348.37,48,16,5,6,0,46,15,12.5,95.83,31.25,181.33,13,1,12,16,8,4,3,6,1,16,20,0.8333333333333334,0.2708,0.0208,0.25,0.1667,0.0833,0.0625,0.125,0.0208,0.3333,0,Active Everyday Users,-0.2351154252444213,0.485766141419982
USR001096,49,145393.01,2967.204285714286,29251.43,49,15,4,2,0,47,16,4.08,95.92,32.65,199.17,20,2,20,10,7,1,1,4,1,17,23,0.9183673469387755,0.4082,0.0408,0.4082,0.1429,0.0204,0.0204,0.0816,0.0204,0.3469,2,Loyal Digital Users,-0.5102396155542344,-0.9636322162454157
USR001097,57,216785.38,3803.2522807017535,32135.55,56,17,5,1,0,52,16,1.75,91.23,28.07,296.97,13,3,20,23,7,2,2,5,5,19,22,0.8421052631578947,0.2281,0.0526,0.3509,0.1228,0.0351,0.0351,0.0877,0.0877,0.3333,3,Premium Investors,2.7876180310437153,0.7933187746208552
USR001098,61,169555.28,2779.5947540983607,12317.03,59,17,4,2,0,61,19,3.28,100.0,31.15,232.27,21,3,19,14,7,3,0,8,5,25,23,0.8032786885245902,0.3443,0.0492,0.3115,0.1148,0.0492,0.0,0.1311,0.082,0.4098,0,Active Everyday Users,0.6824455034041449,1.1248896499398915
USR001099,54,165368.14,3062.372962962964,16657.9,53,17,3,3,0,53,18,5.56,98.15,33.33,226.53,17,0,15,13,6,5,1,2,3,21,14,0.9074074074074074,0.3148,0.0,0.2778,0.1111,0.0926,0.0185,0.037,0.0556,0.3889,2,Loyal Digital Users,0.7356716892055188,-1.2471846599475966
USR001100,55,127024.15,2309.53,26114.64,51,15,4,3,0,50,18,5.45,90.91,32.73,174.01,27,4,12,11,16,0,0,5,2,15,21,0.8545454545454545,0.4909,0.0727,0.2182,0.2909,0.0,0.0,0.0909,0.0364,0.2727,1,Casual Small Spenders,-1.8122019660594801,0.5810309583768161
USR001101,50,167042.47,3340.8494,30593.35,48,14,3,1,0,50,19,2.0,100.0,38.0,228.83,21,0,14,16,8,4,3,4,0,14,28,0.9,0.42,0.0,0.28,0.16,0.08,0.06,0.08,0.0,0.28,2,Loyal Digital Users,0.4464014039106472,-1.9886321627950958
USR001102,42,91365.61,2175.371666666667,13710.43,41,15,5,3,0,42,12,7.14,100.0,28.57,125.16,18,0,11,13,7,1,1,2,2,12,13,0.7380952380952381,0.4286,0.0,0.2619,0.1667,0.0238,0.0238,0.0476,0.0476,0.2857,1,Casual Small Spenders,-2.3362230831221593,1.7971069276069098
USR001103,49,115509.41,2357.334897959184,11363.08,49,14,6,4,0,47,11,8.16,95.92,22.45,158.23,17,1,15,19,10,1,0,6,3,19,16,0.7346938775510204,0.3469,0.0204,0.3061,0.2041,0.0204,0.0,0.1224,0.0612,0.3878,1,Casual Small Spenders,-2.0296044887725495,2.886583941184779
USR001104,60,217425.8,3623.763333333334,36173.66,60,17,3,2,0,55,18,3.33,91.67,30.0,297.84,22,5,20,22,10,3,2,9,1,21,20,0.9166666666666666,0.3667,0.0833,0.3333,0.1667,0.05,0.0333,0.15,0.0167,0.35,3,Premium Investors,2.325653640252772,-1.3851694896363431
USR001105,35,113023.62,3229.246285714285,34519.43,34,13,3,3,0,34,14,8.57,97.14,40.0,154.83,13,1,9,7,6,1,2,2,0,12,15,0.8857142857142857,0.3714,0.0286,0.2571,0.1714,0.0286,0.0571,0.0571,0.0,0.3429,1,Casual Small Spenders,-1.7648820020940412,-2.347275476111759
USR001106,44,105317.48,2393.5790909090906,18016.31,44,17,5,5,0,41,13,11.36,93.18,29.55,144.27,17,1,12,8,4,1,3,4,1,18,15,0.7954545454545454,0.3864,0.0227,0.2727,0.0909,0.0227,0.0682,0.0909,0.0227,0.4091,0,Active Everyday Users,-0.7193117688278861,0.8592926945262148
USR001107,42,123749.2,2946.409523809524,18146.56,42,16,3,0,0,40,13,0.0,95.24,30.95,169.52,10,0,8,14,7,1,1,3,0,19,12,0.8333333333333334,0.2381,0.0,0.1905,0.1667,0.0238,0.0238,0.0714,0.0,0.4524,1,Casual Small Spenders,-1.2396614291302572,-0.9107261997091892
USR001108,42,120338.36,2865.199047619048,16639.46,42,15,5,1,0,40,21,2.38,95.24,50.0,164.85,18,1,11,14,4,2,0,6,3,14,17,0.7142857142857143,0.4286,0.0238,0.2619,0.0952,0.0476,0.0,0.1429,0.0714,0.3333,0,Active Everyday Users,-1.3779374306637793,1.9758332668189538
USR001109,44,154727.72,3516.539090909091,26816.89,44,17,4,3,0,43,17,6.82,97.73,38.64,211.96,15,0,17,15,4,2,1,5,3,16,20,0.8181818181818182,0.3409,0.0,0.3864,0.0909,0.0455,0.0227,0.1136,0.0682,0.3636,2,Loyal Digital Users,0.5578353283106827,-0.05156893845225881
USR001110,40,186503.4,4662.585,46068.47,40,17,2,3,0,38,15,7.5,95.0,37.5,255.48,10,0,12,8,2,2,2,3,6,23,8,0.925,0.25,0.0,0.3,0.05,0.05,0.05,0.075,0.15,0.575,2,Loyal Digital Users,2.201069132615937,-3.337044143282054
USR001111,47,132418.91999999998,2817.423829787234,21311.77,47,16,3,0,0,47,18,0.0,100.0,38.3,181.4,16,2,14,12,5,1,1,5,0,19,20,0.9148936170212766,0.3404,0.0426,0.2979,0.1064,0.0213,0.0213,0.1064,0.0,0.4043,2,Loyal Digital Users,-0.8186615671459403,-1.7102094623002142
USR001112,60,165747.82,2762.463666666667,20112.32,60,18,6,5,0,57,20,8.33,95.0,33.33,227.05,16,3,17,20,5,2,2,4,2,16,21,0.8833333333333333,0.2667,0.05,0.2833,0.0833,0.0333,0.0333,0.0667,0.0333,0.2667,0,Active Everyday Users,1.4141553758755128,1.4144603839490937
USR001113,43,100645.39,2340.590465116279,16216.06,43,16,5,2,0,41,12,4.65,95.35,27.91,137.87,14,2,14,15,5,2,0,4,3,11,23,0.7674418604651163,0.3256,0.0465,0.3256,0.1163,0.0465,0.0,0.093,0.0698,0.2558,1,Casual Small Spenders,-1.9881843417726375,1.71091992982185
USR001114,51,159550.58,3128.442745098039,23757.27,50,16,6,2,0,50,15,3.92,98.04,29.41,218.56,18,3,15,14,7,3,2,5,1,17,20,0.8235294117647058,0.3529,0.0588,0.2941,0.1373,0.0588,0.0392,0.098,0.0196,0.3333,0,Active Everyday Users,0.6174896280771548,1.474993639876335
USR001115,52,139319.76,2679.226153846154,15881.29,50,17,3,4,0,52,15,7.69,100.0,28.85,190.85,18,2,12,19,6,5,0,1,3,21,22,0.9423076923076923,0.3462,0.0385,0.2308,0.1154,0.0962,0.0,0.0192,0.0577,0.4038,2,Loyal Digital Users,-0.4556899548409902,-1.4594822824089022
USR001116,59,247228.63,4190.315762711864,32653.62,58,17,5,1,0,57,29,1.69,96.61,49.15,338.67,30,2,15,9,7,1,3,5,4,19,23,0.7457627118644068,0.5085,0.0339,0.2542,0.1186,0.0169,0.0508,0.0847,0.0678,0.322,3,Premium Investors,4.117735209208505,1.648324144947263
USR001117,57,250993.43,4403.39350877193,38422.66,55,17,5,3,0,57,18,5.26,100.0,31.58,343.83,17,5,12,19,5,2,5,2,2,18,21,0.8421052631578947,0.2982,0.0877,0.2105,0.0877,0.0351,0.0877,0.0351,0.0351,0.3158,3,Premium Investors,4.70064641259626,0.03306333757679444
USR001118,54,138352.72,2562.087407407407,20368.06,52,14,4,8,0,50,16,14.81,92.59,29.63,189.52,20,3,13,15,8,0,1,6,3,17,23,0.8888888888888888,0.3704,0.0556,0.2407,0.1481,0.0,0.0185,0.1111,0.0556,0.3148,1,Casual Small Spenders,-1.014791459012361,-0.41186905966631837
USR001119,47,199126.12,4236.725957446808,35025.04,44,15,5,5,0,44,18,10.64,93.62,38.3,272.78,12,0,12,14,4,2,3,10,0,12,20,0.7872340425531915,0.2553,0.0,0.2553,0.0851,0.0426,0.0638,0.2128,0.0,0.2553,3,Premium Investors,2.1350742627082324,0.24761340726230563
USR001120,57,182256.46,3197.481754385965,25201.21,56,16,5,3,0,56,22,5.26,98.25,38.6,249.67,16,1,17,18,5,2,0,5,4,24,19,0.8421052631578947,0.2807,0.0175,0.2982,0.0877,0.0351,0.0,0.0877,0.0702,0.4211,0,Active Everyday Users,1.0721217995735906,1.0029697897815852
USR001121,48,214892.52,4476.927500000001,39883.06,48,15,6,5,0,48,22,10.42,100.0,45.83,294.37,17,4,14,12,5,4,3,4,3,13,19,0.7083333333333334,0.3542,0.0833,0.2917,0.1042,0.0833,0.0625,0.0833,0.0625,0.2708,3,Premium Investors,2.9538681535218907,2.011251584056582
USR001122,58,128905.3,2222.505172413793,18266.62,58,18,5,3,0,57,17,5.17,98.28,29.31,176.58,16,3,16,19,11,2,1,3,5,20,26,0.7413793103448276,0.2759,0.0517,0.2759,0.1897,0.0345,0.0172,0.0517,0.0862,0.3448,0,Active Everyday Users,-0.33797716446497855,2.756240482022532
USR001123,50,105113.18,2102.2636,12374.5,50,15,6,1,0,50,18,2.0,100.0,36.0,143.99,17,2,14,12,11,3,2,7,0,18,19,0.84,0.34,0.04,0.28,0.22,0.06,0.04,0.14,0.0,0.36,1,Casual Small Spenders,-1.8210875753153137,1.5383175542313134
USR001124,45,232870.86,5174.908,26049.09,44,16,3,3,0,44,17,6.67,97.78,37.78,319.0,18,3,14,11,3,0,2,1,2,19,10,0.9111111111111111,0.4,0.0667,0.3111,0.0667,0.0,0.0444,0.0222,0.0444,0.4222,3,Premium Investors,3.4538245491860056,-2.57572159188623
USR001125,54,175676.3,3253.2648148148146,25905.39,54,17,5,0,0,53,19,0.0,98.15,35.19,240.65,16,2,16,18,12,2,3,1,3,13,24,0.7962962962962963,0.2963,0.037,0.2963,0.2222,0.037,0.0556,0.0185,0.0556,0.2407,0,Active Everyday Users,1.43436246407166,1.345492361372193
USR001126,39,110155.22,2824.4928205128203,24717.57,39,16,4,2,0,39,11,5.13,100.0,28.21,150.9,9,2,7,15,5,6,0,2,3,13,17,0.9230769230769231,0.2308,0.0513,0.1795,0.1282,0.1538,0.0,0.0513,0.0769,0.3333,2,Loyal Digital Users,-1.7282418319765982,-1.075142044242638
USR001127,51,134178.73,2630.9554901960787,29223.58,51,17,4,1,0,50,20,1.96,98.04,39.22,183.81,21,2,16,13,10,2,0,3,1,20,15,0.8235294117647058,0.4118,0.0392,0.3137,0.1961,0.0392,0.0,0.0588,0.0196,0.3922,0,Active Everyday Users,-0.8256533318094698,0.7019522569773725
USR001128,50,186037.84,3720.7568,28127.44,50,17,4,2,0,50,14,4.0,100.0,28.0,254.85,17,0,17,15,6,1,2,3,4,21,14,0.8,0.34,0.0,0.34,0.12,0.02,0.04,0.06,0.08,0.42,3,Premium Investors,1.8148252093991408,0.2249716416015247
USR001129,51,84468.32,1656.2415686274512,6900.26,50,12,3,1,0,48,18,1.96,94.12,35.29,115.71,21,1,10,18,6,5,0,7,4,18,23,0.9411764705882353,0.4118,0.0196,0.1961,0.1176,0.098,0.0,0.1373,0.0784,0.3529,1,Casual Small Spenders,-3.5828098509009467,-1.6196529492728773
USR001130,57,183673.02,3222.333684210526,27828.12,56,17,6,2,0,52,21,3.51,91.23,36.84,251.61,18,0,20,22,10,2,1,6,1,19,24,0.8245614035087719,0.3158,0.0,0.3509,0.1754,0.0351,0.0175,0.1053,0.0175,0.3333,0,Active Everyday Users,1.338168247478513,1.9966717147298219
USR001131,53,195477.29,3688.250754716981,55000.0,52,17,5,3,1,53,17,5.66,100.0,32.08,267.78,17,1,9,14,7,1,2,4,2,20,17,0.7547169811320755,0.3208,0.0189,0.1698,0.1321,0.0189,0.0377,0.0755,0.0377,0.3774,3,Premium Investors,2.064751246247215,1.5147683622553894
USR001132,39,95487.61,2448.4002564102566,17171.66,39,14,5,3,0,37,14,7.69,94.87,35.9,130.8,13,1,14,19,8,0,1,3,3,11,17,0.8205128205128205,0.3333,0.0256,0.359,0.2051,0.0,0.0256,0.0769,0.0769,0.2821,1,Casual Small Spenders,-2.5171298232236525,0.7111771206713318
USR001133,55,186758.8,3395.6145454545454,20841.7,53,17,4,3,0,51,15,5.45,92.73,27.27,255.83,13,2,16,21,12,3,2,4,2,17,21,0.8363636363636363,0.2364,0.0364,0.2909,0.2182,0.0545,0.0364,0.0727,0.0364,0.3091,3,Premium Investors,1.3915028762094876,0.24542392039594524
USR001134,52,235468.91,4528.248269230769,37800.72,52,16,5,1,0,51,14,1.92,98.08,26.92,322.56,12,4,13,16,4,3,3,7,3,24,14,0.8461538461538461,0.2308,0.0769,0.25,0.0769,0.0577,0.0577,0.1346,0.0577,0.4615,3,Premium Investors,3.562977307974842,-0.11547700879520238
USR001135,53,127573.2,2407.0415094339623,24714.09,52,15,5,1,0,53,21,1.89,100.0,39.62,174.76,18,0,13,12,12,2,1,5,0,22,16,0.7924528301886793,0.3396,0.0,0.2453,0.2264,0.0377,0.0189,0.0943,0.0,0.4151,1,Casual Small Spenders,-1.2845487318861397,1.5470268103624967
USR001136,54,124228.93,2300.5357407407405,19850.73,54,15,5,5,0,54,20,9.26,100.0,37.04,170.18,18,1,13,16,3,3,1,7,6,18,20,0.8148148148148148,0.3333,0.0185,0.2407,0.0556,0.0556,0.0185,0.1296,0.1111,0.3333,0,Active Everyday Users,-0.8230760358549898,1.2121880627036568
USR001137,41,117419.41,2863.888048780488,16722.5,41,15,4,2,0,40,12,4.88,97.56,29.27,160.85,12,1,12,10,7,3,1,4,2,16,15,0.9024390243902439,0.2927,0.0244,0.2927,0.1707,0.0732,0.0244,0.0976,0.0488,0.3902,1,Casual Small Spenders,-1.5516463886822136,-1.0295521376177672
USR001138,45,91869.06,2041.534666666667,11885.04,45,15,3,2,0,45,17,4.44,100.0,37.78,125.85,16,0,9,13,6,6,1,5,4,16,18,0.9111111111111111,0.3556,0.0,0.2,0.1333,0.1333,0.0222,0.1111,0.0889,0.3556,1,Casual Small Spenders,-2.4255510057349783,-1.4840389799671896
USR001139,42,105907.47,2521.6064285714288,14086.77,41,17,5,3,0,40,15,7.14,95.24,35.71,145.08,12,2,13,9,2,3,2,5,2,16,18,0.8095238095238095,0.2857,0.0476,0.3095,0.0476,0.0714,0.0476,0.119,0.0476,0.381,0,Active Everyday Users,-0.8395056303889519,0.7167485438068635
USR001140,47,138727.28,2951.644255319149,21703.3,45,17,5,2,0,46,20,4.26,97.87,42.55,190.04,13,1,12,14,4,2,0,5,2,11,21,0.8723404255319149,0.2766,0.0213,0.2553,0.0851,0.0426,0.0,0.1064,0.0426,0.234,0,Active Everyday Users,-0.3143263045146814,0.45573682838052054
USR001141,42,91772.0,2185.0476190476197,16225.89,42,15,3,1,0,42,16,2.38,100.0,38.1,125.72,9,3,13,19,2,2,1,5,3,17,21,0.9285714285714286,0.2143,0.0714,0.3095,0.0476,0.0476,0.0238,0.119,0.0714,0.4048,2,Loyal Digital Users,-2.3227936936648197,-1.965584769527181
USR001142,51,165246.79,3240.133137254902,25000.0,51,16,3,3,0,51,18,5.88,100.0,35.29,226.37,17,1,10,14,6,1,0,2,2,21,21,0.9019607843137255,0.3333,0.0196,0.1961,0.1176,0.0196,0.0,0.0392,0.0392,0.4118,2,Loyal Digital Users,0.18781452509012775,-1.3359564070595151
USR001143,49,147021.6,3000.4408163265307,28648.01,47,13,2,3,0,47,17,6.12,95.92,34.69,201.4,21,0,17,11,9,0,1,0,7,18,16,0.9183673469387755,0.4286,0.0,0.3469,0.1837,0.0,0.0204,0.0,0.1429,0.3673,2,Loyal Digital Users,-0.9127300804106168,-2.3571442637626396
USR001144,54,194552.63,3602.8264814814816,20063.51,52,18,3,3,0,54,15,5.56,100.0,27.78,266.51,18,3,21,14,5,1,3,6,3,18,24,0.8888888888888888,0.3333,0.0556,0.3889,0.0926,0.0185,0.0556,0.1111,0.0556,0.3333,3,Premium Investors,2.366191212453435,-1.4345982080718545
USR001145,57,172448.69,3025.415614035088,18291.79,55,17,5,5,0,54,21,8.77,94.74,36.84,236.23,25,2,20,15,7,2,1,5,1,22,19,0.7543859649122807,0.4386,0.0351,0.3509,0.1228,0.0351,0.0175,0.0877,0.0175,0.386,0,Active Everyday Users,1.0582054393438234,2.031779655927296
USR001146,63,217847.83,3457.9020634920635,25062.09,63,17,5,7,0,63,21,11.11,100.0,33.33,298.42,17,2,18,21,6,5,1,5,3,23,26,0.7936507936507936,0.2698,0.0317,0.2857,0.0952,0.0794,0.0159,0.0794,0.0476,0.3651,3,Premium Investors,2.702082883074588,1.6083930686729748
USR001147,56,144207.72,2575.137857142857,17214.12,52,15,3,4,0,54,22,7.14,96.43,39.29,197.54,17,2,19,16,7,0,2,10,0,20,15,0.9285714285714286,0.3036,0.0357,0.3393,0.125,0.0,0.0357,0.1786,0.0,0.3571,2,Loyal Digital Users,-0.5041541573837429,-1.6797824388526092
USR001148,37,93440.79,2525.426756756757,26410.31,36,15,5,1,0,37,8,2.7,100.0,21.62,128.0,14,3,10,9,7,2,0,3,4,13,12,0.8108108108108109,0.3784,0.0811,0.2703,0.1892,0.0541,0.0,0.0811,0.1081,0.3514,1,Casual Small Spenders,-2.6811397462366604,0.989963429901746
USR001149,38,86269.01,2270.237105263158,17888.72,38,14,5,3,0,34,9,7.89,89.47,23.68,118.18,18,1,6,10,9,2,0,4,2,15,16,0.631578947368421,0.4737,0.0263,0.1579,0.2368,0.0526,0.0,0.1053,0.0526,0.3947,1,Casual Small Spenders,-3.330119516344913,3.045357169849834
USR001150,44,139515.44,3170.8054545454547,28560.18,44,16,4,3,0,40,11,6.82,90.91,25.0,191.12,15,1,19,16,5,3,1,6,0,16,14,0.8409090909090909,0.3409,0.0227,0.4318,0.1136,0.0682,0.0227,0.1364,0.0,0.3636,2,Loyal Digital Users,-0.43972842073026674,-0.3251763119844079
USR001151,52,162071.97,3116.768653846154,20281.11,51,18,4,3,0,52,18,5.77,100.0,34.62,222.02,18,2,18,11,7,1,1,6,1,21,18,0.8461538461538461,0.3462,0.0385,0.3462,0.1346,0.0192,0.0192,0.1154,0.0192,0.4038,0,Active Everyday Users,0.7156840403883218,0.12888892368919228
USR001152,52,213311.41,4102.1425,50000.0,51,16,6,2,0,52,16,3.85,100.0,30.77,292.21,22,0,13,15,7,2,4,7,4,19,19,0.75,0.4231,0.0,0.25,0.1346,0.0385,0.0769,0.1346,0.0769,0.3654,3,Premium Investors,3.092466727944724,1.7778585792302413
USR001153,62,164297.07,2649.952741935484,26813.95,61,16,4,7,0,61,19,11.29,98.39,30.65,225.06,16,1,11,20,6,5,1,4,3,17,23,0.8709677419354839,0.2581,0.0161,0.1774,0.0968,0.0806,0.0161,0.0645,0.0484,0.2742,0,Active Everyday Users,0.5793317512499848,0.1417912756583603
USR001154,52,190941.17,3671.945576923077,26086.57,51,17,5,2,0,50,15,3.85,96.15,28.85,261.56,14,1,12,17,5,1,3,5,2,21,20,0.8846153846153846,0.2692,0.0192,0.2308,0.0962,0.0192,0.0577,0.0962,0.0385,0.4038,3,Premium Investors,2.1883296401318564,-0.1717815057793166
USR001155,52,158963.02,3056.9811538461536,30235.35,52,17,4,2,0,51,15,3.85,98.08,28.85,217.76,20,3,14,13,13,1,2,4,4,19,22,0.8076923076923077,0.3846,0.0577,0.2692,0.25,0.0192,0.0385,0.0769,0.0769,0.3654,0,Active Everyday Users,0.3994210479340334,0.6300885051249129
USR001156,60,177024.82,2950.413666666667,29683.09,59,15,5,6,0,56,14,10.0,93.33,23.33,242.5,19,1,14,22,9,5,3,7,6,17,27,0.9,0.3167,0.0167,0.2333,0.15,0.0833,0.05,0.1167,0.1,0.2833,0,Active Everyday Users,1.1346255630884585,0.17932313486014026
USR001157,31,80274.90000000001,2589.512903225807,21265.24,31,14,4,3,0,30,13,9.68,96.77,41.94,109.97,9,1,10,8,3,3,0,3,2,9,12,0.8064516129032258,0.2903,0.0323,0.3226,0.0968,0.0968,0.0,0.0968,0.0645,0.2903,1,Casual Small Spenders,-3.189480555335727,-0.1908122282272131
USR001158,41,132800.33,3239.03243902439,21133.59,39,16,3,2,0,41,15,4.88,100.0,36.59,181.92,17,1,15,10,4,0,1,6,0,10,18,0.8780487804878049,0.4146,0.0244,0.3659,0.0976,0.0,0.0244,0.1463,0.0,0.2439,2,Loyal Digital Users,-0.7039146055630706,-1.6745587058940228
USR001159,42,109835.42,2615.1290476190475,9923.24,41,15,3,1,0,39,16,2.38,92.86,38.1,150.46,11,2,17,18,4,1,0,4,3,19,13,0.8809523809523809,0.2619,0.0476,0.4048,0.0952,0.0238,0.0,0.0952,0.0714,0.4524,1,Casual Small Spenders,-2.0079701041275317,-1.2321255651168022
USR001160,49,209089.83,4267.139387755102,47621.39,49,17,4,2,0,47,14,4.08,95.92,28.57,286.42,14,6,20,12,8,2,4,3,3,16,17,0.9387755102040817,0.2857,0.1224,0.4082,0.1633,0.0408,0.0816,0.0612,0.0612,0.3265,3,Premium Investors,2.927656031627377,-1.7471240062154756
USR001161,64,168206.29,2628.22328125,18733.95,61,17,4,5,0,63,26,7.81,98.44,40.62,230.42,18,1,17,23,9,6,0,1,2,26,19,0.90625,0.2812,0.0156,0.2656,0.1406,0.0938,0.0,0.0156,0.0312,0.4062,0,Active Everyday Users,0.6784166409828609,0.1295232633743949
USR001162,44,99208.9,2254.747727272727,16291.86,42,17,3,1,0,41,10,2.27,93.18,22.73,135.9,18,3,14,10,6,0,1,4,1,17,18,0.8181818181818182,0.4091,0.0682,0.3182,0.1364,0.0,0.0227,0.0909,0.0227,0.3864,1,Casual Small Spenders,-1.8836019132872666,-0.3407002580196869
