user_id,age,gender,city,city_tier,preferred_platform,activity_level,monthly_txn_frequency,device_type,registration_date,segment,segment_name,avg_txn_amount,total_spend,total_txns,platform_loyalty_rate,avg_spend_per_day,pca1,pca2
USR000810,23,Male,Ghaziabad,Tier3,PhonePe,High,27,Android,2020-08-18,3,Premium Investors,3320.4491379310343,192586.05,58,0.8620689655172413,263.82,1.561588443722321,-0.6931027020432664
USR000811,62,Female,Pune,Tier1,PhonePe,Medium,15,Android,2022-10-16,2,Loyal Digital Users,2455.242857142857,85933.5,35,0.8857142857142857,117.72,-2.479235314584767,-1.5666007421835544
USR000812,48,Female,Patna,Tier2,Paytm,High,36,Android,2022-08-31,0,Active Everyday Users,2835.0435294117647,144587.22,51,0.803921568627451,198.06,0.0796243088947651,2.181668384579816
USR000813,23,Female,Pune,Tier1,PhonePe,High,25,iOS,2021-02-21,3,Premium Investors,5368.77537037037,289913.87,54,0.8888888888888888,397.14,5.906883440858627,-1.2366214617472298
USR000814,53,Male,Indore,Tier2,Google Pay,Medium,14,Android,2020-11-26,0,Active Everyday Users,2184.918148148148,117985.58,54,0.7962962962962963,161.62,-0.9653114999399435,1.8101741815409282
USR000815,49,Male,Surat,Tier2,Paytm,Medium,7,iOS,2019-11-26,2,Loyal Digital Users,2959.204385964912,168674.65,57,0.8771929824561403,231.06,0.1972222155981911,-0.16571599090617495
USR000816,35,Male,Madurai,Tier2,PhonePe,Medium,12,Android,2022-10-10,0,Active Everyday Users,2626.86,144477.3,55,0.8363636363636363,197.91,0.07038877559458258,0.25409658535803037
USR000817,37,Male,Coimbatore,Tier2,Google Pay,High,48,Android,2020-02-20,1,Casual Small Spenders,2069.918979591837,101426.03,49,0.7755102040816326,138.94,-1.8636334398695602,1.2106541844040006
USR000818,31,Male,Guwahati,Tier3,CRED,Low,5,Android,2020-06-27,3,Premium Investors,5159.281454545454,283760.48,55,0.8727272727272727,388.71,5.513043215818447,-0.6161984349544525
USR000819,20,Female,Agra,Tier2,Google Pay,High,36,Web,2019-03-23,0,Active Everyday Users,2550.9148148148147,137749.4,54,0.8888888888888888,188.7,0.41478606554457437,1.1247177190389352
USR000820,29,Male,Coimbatore,Tier2,WhatsApp Pay,High,25,Android,2020-03-27,3,Premium Investors,3610.079230769231,187724.12,52,0.8653846153846154,257.16,2.1584034878516793,-0.38560523225389925
USR000821,46,Female,Hyderabad,Tier1,CRED,Medium,16,iOS,2021-10-20,0,Active Everyday Users,2647.1160975609755,108531.76,41,0.8292682926829268,148.67,-0.42117217590522504,0.29167399366859426
USR000822,18,Male,Lucknow,Tier2,PhonePe,Medium,12,Android,2022-09-25,1,Casual Small Spenders,2027.3182978723405,95283.96,47,0.9361702127659575,130.53,-2.5379902219452277,-0.6745006687995087
USR000823,29,Female,Patna,Tier2,Google Pay,High,27,iOS,2020-06-24,3,Premium Investors,4443.1285,177725.13999999998,40,0.875,243.46,1.8085599485756783,-1.39143854877792
USR000824,31,Female,Mumbai,Tier1,PhonePe,High,48,Android,2022-07-22,3,Premium Investors,4033.3808928571434,225869.33,56,0.8928571428571429,309.41,3.1208160381211814,0.24691379584747883
USR000825,35,Female,Indore,Tier2,PhonePe,Medium,15,iOS,2020-04-30,0,Active Everyday Users,3405.497333333333,153247.38,45,0.7777777777777778,209.93,0.5118750883516765,0.6075245434329078
USR000826,53,Male,Jodhpur,Tier3,Paytm,Medium,15,iOS,2019-03-14,2,Loyal Digital Users,2702.8077551020406,132437.58,49,0.8571428571428571,181.42,-0.38205860417918786,-0.16105214635829423
USR000827,29,Male,Patna,Tier2,PhonePe,High,43,Android,2019-05-11,3,Premium Investors,3968.3390566037738,210321.97,53,0.8867924528301887,288.11,1.5538884415968541,-0.6672734633219669
USR000828,29,Female,Kolkata,Tier1,Google Pay,Medium,20,iOS,2020-10-04,1,Casual Small Spenders,2116.332830188679,112165.64,53,0.8867924528301887,153.65,-2.2170161291532433,0.30251400203816203
USR000829,43,Female,Patna,Tier2,PhonePe,Medium,12,Android,2019-10-08,0,Active Everyday Users,3227.015,167804.78,52,0.8653846153846154,229.87,0.803649317470435,0.46842345005161823
USR000830,32,Male,Nashik,Tier2,PhonePe,Medium,16,Android,2022-01-01,3,Premium Investors,3834.164893617021,180205.75,47,0.8085106382978723,246.86,1.3787975063342002,0.5683621843799294
USR000831,26,Male,Madurai,Tier2,Google Pay,Power,122,Android,2021-08-24,0,Active Everyday Users,3700.3266,185016.33,50,0.84,253.45,1.0697196135340454,1.1903983368655953
USR000832,32,Male,Jabalpur,Tier3,Paytm,Low,5,Android,2020-07-30,0,Active Everyday Users,2035.5728846153845,105849.79,52,0.7884615384615384,145.0,-1.1573006546749458,2.5373908460811916
USR000833,23,Female,Hyderabad,Tier1,Google Pay,Power,149,Android,2019-07-02,0,Active Everyday Users,3329.1686842105264,126508.41,38,0.7631578947368421,173.3,-0.6639731486763945,1.6088402228022898
USR000834,24,Male,Delhi,Tier1,Paytm,Power,147,Android,2020-11-10,2,Loyal Digital Users,2570.778863636364,113114.27,44,0.8409090909090909,154.95,-1.0987094678996907,-0.07306098869669958
USR000835,34,Male,Madurai,Tier2,CRED,Low,5,Android,2022-06-20,0,Active Everyday Users,3404.153404255319,159995.21,47,0.8085106382978723,219.17,-0.07631661934230098,0.2878769392275261
USR000836,31,Female,Kolkata,Tier1,PhonePe,Medium,18,Android,2022-07-02,1,Casual Small Spenders,1883.3292,94166.46,50,0.8,129.0,-2.670433894292266,1.9226211083850906
USR000837,53,Female,Bhopal,Tier2,Paytm,Low,2,Android,2020-12-21,3,Premium Investors,4737.96890909091,260588.29,55,0.8181818181818182,356.97,4.493959950930675,0.4366464992220767
USR000838,30,Male,Mysore,Tier3,PhonePe,Low,3,Android,2019-04-24,1,Casual Small Spenders,3451.846,120814.61,35,0.8857142857142857,165.5,-1.6762267389140006,-2.056593772060491
USR000839,37,Female,Pune,Tier1,Paytm,Low,4,Web,2020-01-10,1,Casual Small Spenders,2011.2397368421048,76427.11,38,0.9736842105263158,104.69,-4.145915833215608,-3.247429846337934
USR000840,39,Female,Coimbatore,Tier2,Google Pay,Low,2,Web,2020-08-05,1,Casual Small Spenders,2150.811818181818,118294.65,55,0.8545454545454545,162.05,-1.4495696722357214,1.2367287570932228
USR000841,18,Male,Kolkata,Tier1,Google Pay,High,33,Web,2019-10-01,2,Loyal Digital Users,3266.3995833333333,156787.18,48,0.8541666666666666,214.78,0.0429318979371053,-0.8640646905013473
USR000842,40,Female,Mumbai,Tier1,WhatsApp Pay,Power,102,Android,2020-10-17,0,Active Everyday Users,2517.0228070175435,143470.3,57,0.7368421052631579,196.53,-0.7261407253958286,3.098920819554598
USR000843,24,Female,Mysore,Tier3,CRED,Low,3,Android,2021-07-28,0,Active Everyday Users,3238.4967741935484,200786.8,62,0.8064516129032258,275.05,1.3301271701453066,1.5518361300297734
USR000844,59,Male,Nagpur,Tier2,CRED,High,35,iOS,2021-11-19,0,Active Everyday Users,2621.9240000000004,131096.2,50,0.78,179.58,-0.8794748079709953,1.631794427759011
USR000845,24,Female,Madurai,Tier2,PhonePe,Medium,14,iOS,2021-08-03,2,Loyal Digital Users,2737.1384782608693,125908.37,46,0.9130434782608695,172.48,-1.0100791955693904,-1.2565187058257496
USR000846,31,Female,Chennai,Tier1,PhonePe,Medium,14,Android,2020-08-09,1,Casual Small Spenders,2598.4214,129921.07,50,0.88,177.97,-1.1455434658836303,-0.2901370788737111
USR000847,21,Male,Bikaner,Tier3,Google Pay,Medium,17,Android,2022-05-17,3,Premium Investors,3503.9301785714283,196220.09,56,0.9107142857142857,268.79,1.9772525292572736,-1.3983575682060714
USR000848,64,Female,Coimbatore,Tier2,Google Pay,Low,1,Android,2019-10-03,3,Premium Investors,3824.035,206497.89,54,0.8148148148148148,282.87,3.0000591670285868,-0.23714082370067172
USR000849,34,Male,Noida,Tier3,Google Pay,High,40,Android,2019-03-24,1,Casual Small Spenders,2796.2519607843137,142608.85,51,0.8823529411764706,195.35,-0.8938587961117432,0.21201254558961324
USR000850,37,Male,Noida,Tier3,Paytm,High,28,Android,2020-05-04,3,Premium Investors,4739.403125,227491.35,48,0.75,311.63,3.350173046687562,0.25297946864042925
USR000851,21,Male,Jabalpur,Tier3,Google Pay,Low,4,Android,2019-10-29,0,Active Everyday Users,3358.365652173913,154484.82,46,0.8043478260869565,211.62,0.21134856642094782,0.05211915564681919
USR000852,44,Male,Hyderabad,Tier1,Google Pay,Medium,12,Android,2022-06-15,2,Loyal Digital Users,2491.049183673469,122061.41,49,0.9183673469387755,167.21,-1.1943597225667157,-0.8655660392767819
USR000853,25,Male,Ahmedabad,Tier1,Google Pay,Power,71,Android,2022-11-28,1,Casual Small Spenders,2582.6116326530614,126547.97,49,0.8367346938775511,173.35,-1.0274930109605276,0.027079215408317942
USR000854,50,Male,Kanpur,Tier2,WhatsApp Pay,Medium,7,Android,2021-06-22,0,Active Everyday Users,2492.9418965517243,144590.63,58,0.7413793103448276,198.07,-0.0896762547516393,3.2105330008629958
USR000855,25,Female,Kolkata,Tier1,Amazon Pay,Low,4,Android,2019-03-22,2,Loyal Digital Users,2920.005918367347,143080.29,49,0.8775510204081632,196.0,-0.5137314010686249,-0.27350746815176347
USR000856,25,Male,Kolkata,Tier1,PhonePe,Medium,13,Android,2020-01-22,3,Premium Investors,3863.884727272728,212513.66,55,0.8363636363636363,291.11,2.92472514622558,0.5786082529800377
USR000857,19,Male,Chennai,Tier1,CRED,Medium,6,iOS,2022-04-27,0,Active Everyday Users,2246.2258064516127,139266.0,62,0.9193548387096774,190.78,-0.03799238341558627,0.8638282407973569
USR000858,33,Female,Surat,Tier2,PhonePe,Medium,18,iOS,2021-12-09,1,Casual Small Spenders,2367.928888888889,106556.8,45,0.8444444444444444,145.97,-1.486015415442677,0.3126286324341464
USR000859,36,Female,Bangalore,Tier1,Google Pay,Medium,16,Android,2019-07-20,0,Active Everyday Users,2771.456851851852,149658.66999999998,54,0.8703703703703703,205.01,0.1458806894568072,0.5619970147471912
USR000860,21,Female,Ghaziabad,Tier3,Google Pay,Medium,11,iOS,2019-07-19,1,Casual Small Spenders,2330.221458333333,111850.63,48,0.875,153.22,-1.6477848762460974,-0.2047669243928297
USR000861,45,Female,Coimbatore,Tier2,PhonePe,Low,1,Android,2019-06-14,3,Premium Investors,3500.1146296296297,189006.19,54,0.8333333333333334,258.91,1.29575996473397,-0.6000105815183231
USR000862,33,Male,Delhi,Tier1,PhonePe,High,22,iOS,2020-10-29,1,Casual Small Spenders,2294.0544444444445,82585.96,36,0.8333333333333334,113.13,-3.2582204060405244,-0.07384919609549757
USR000863,35,Male,Jaipur,Tier2,PhonePe,Power,77,Android,2020-01-19,1,Casual Small Spenders,2130.186578947368,80947.09,38,0.868421052631579,110.89,-2.6937839246148467,-0.0033618772983243198
USR000864,32,Male,Aligarh,Tier3,PhonePe,Medium,12,Web,2021-11-01,3,Premium Investors,4724.427818181818,259843.53,55,0.8,355.95,4.78128976558017,-0.31533301679564324
USR000865,31,Male,Bangalore,Tier1,Google Pay,High,29,Android,2021-12-22,2,Loyal Digital Users,2971.192549019608,151530.82,51,0.8823529411764706,207.58,0.053793804557916096,-1.0254280393806439
USR000866,36,Male,Bangalore,Tier1,PhonePe,High,34,Android,2020-07-06,2,Loyal Digital Users,3207.898541666667,153979.13,48,0.8125,210.93,0.8370967594836456,-0.5586093856198889
USR000867,24,Female,Mumbai,Tier1,Paytm,Medium,11,Android,2022-11-18,3,Premium Investors,4573.690666666667,205816.08,45,0.8222222222222222,281.94,2.4308584888828135,-0.4763520574754623
USR000868,25,Male,Varanasi,Tier3,PhonePe,Medium,15,Android,2019-02-07,0,Active Everyday Users,2910.310930232558,125143.37,43,0.8372093023255814,171.43,-1.023112619969978,0.7171893670437309
USR000869,49,Male,Guwahati,Tier3,PhonePe,Medium,7,Android,2020-07-14,2,Loyal Digital Users,3526.825238095238,148126.66,42,0.9285714285714286,202.91,0.23840276039286498,-2.195765926383516
USR000870,57,Female,Guwahati,Tier3,Google Pay,Medium,9,Android,2022-01-28,3,Premium Investors,3782.146949152542,223146.67,59,0.8305084745762712,305.68,3.063142015903796,0.0742010132209812
USR000871,30,Female,Patna,Tier2,PhonePe,High,25,Android,2020-02-26,3,Premium Investors,4745.161020408164,232512.89,49,0.8571428571428571,318.51,3.408741519216298,-1.0140533519572241
USR000872,27,Female,Pune,Tier1,WhatsApp Pay,Medium,6,Android,2019-11-05,0,Active Everyday Users,2900.9627450980392,147949.1,51,0.803921568627451,202.67,-0.10263263273895766,0.5365504030467855
USR000873,39,Female,Kanpur,Tier2,PhonePe,Power,83,Android,2022-02-08,2,Loyal Digital Users,2669.156136363636,117442.87,44,0.8409090909090909,160.88,-1.1795933984360618,-0.6500067159208281
USR000874,31,Male,Coimbatore,Tier2,PhonePe,High,26,Android,2021-04-26,0,Active Everyday Users,3151.1368085106383,148103.43,47,0.8085106382978723,202.88,-0.6077913819549952,1.8393566838028654
USR000875,19,Female,Delhi,Tier1,CRED,High,34,Web,2019-05-29,2,Loyal Digital Users,2926.430612244898,143395.1,49,0.9183673469387755,196.43,0.23986975293649285,-0.8991877091565318
USR000876,24,Other,Kolkata,Tier1,Google Pay,Power,135,Android,2021-11-01,1,Casual Small Spenders,2171.7114545454547,119444.13,55,0.8909090909090909,163.62,-1.8323473231025165,0.07976073329016449
USR000877,42,Female,Surat,Tier2,PhonePe,Power,51,Android,2020-05-23,0,Active Everyday Users,2771.466440677966,163516.52,59,0.864406779661017,224.0,0.43901401546482466,0.9357915865989771
USR000878,40,Male,Bangalore,Tier1,Google Pay,High,33,iOS,2021-03-25,3,Premium Investors,3988.925,191468.4,48,0.8541666666666666,262.29,2.411742256101392,0.10847680216807963
USR000879,19,Female,Vadodara,Tier2,PhonePe,High,24,Android,2019-11-01,0,Active Everyday Users,3114.8375,161971.55,52,0.7692307692307693,221.88,0.7703573418615801,0.30718979205049635
USR000880,26,Female,Visakhapatnam,Tier2,PhonePe,High,35,Android,2021-09-28,2,Loyal Digital Users,2299.390909090909,101173.2,44,0.8863636363636364,138.59,-2.0935103520627094,-1.0254197081227465
USR000881,26,Female,Mumbai,Tier1,Paytm,High,23,iOS,2022-12-17,3,Premium Investors,3615.552586206896,209702.05,58,0.8103448275862069,287.26,2.1918277437207623,0.695205074972934
USR000882,40,Female,Ahmedabad,Tier1,WhatsApp Pay,Low,4,Android,2020-05-28,1,Casual Small Spenders,2956.519512195122,121217.3,41,0.7804878048780488,166.05,-1.9480302125287556,0.3524525442345656
USR000883,18,Male,Tiruchirappalli,Tier3,PhonePe,Medium,13,iOS,2019-12-28,0,Active Everyday Users,2296.128983050848,135471.61000000002,59,0.864406779661017,185.58,0.2578517975693838,1.0878327784882553
USR000884,22,Male,Surat,Tier2,Google Pay,Low,2,Android,2021-06-23,1,Casual Small Spenders,1801.6211904761903,75668.09,42,0.9285714285714286,103.65,-3.284568485555447,-2.1058530691680613
USR000885,46,Female,Chennai,Tier1,PhonePe,High,29,Android,2022-03-21,0,Active Everyday Users,3240.9175,155564.04,48,0.875,213.1,0.0720881383523236,0.052571880725178065
USR000886,24,Male,Faridabad,Tier3,CRED,Medium,10,Android,2022-08-24,1,Casual Small Spenders,2589.4742553191486,121705.29,47,0.7872340425531915,166.72,-1.281441150820269,1.7100560989611884
USR000887,39,Male,Jaipur,Tier2,CRED,Medium,20,Android,2021-01-25,0,Active Everyday Users,2176.555614035088,124063.67,57,0.8421052631578947,169.95,-0.4346552911768029,0.6494603436545061
USR000888,26,Female,Delhi,Tier1,CRED,High,34,Android,2022-06-05,1,Casual Small Spenders,3014.0058139534885,129602.25,43,0.6976744186046512,177.54,-1.0656598548989509,1.3497683941678766
USR000889,22,Female,Delhi,Tier1,Google Pay,Low,4,Android,2019-08-19,3,Premium Investors,4100.035434782609,188601.63,46,0.8913043478260869,258.36,1.9431152883625185,-1.3729897706576353
USR000890,26,Male,Chennai,Tier1,PhonePe,Medium,19,Android,2019-09-12,2,Loyal Digital Users,2651.46375,127270.26,48,0.8958333333333334,174.34,-0.9349442012873987,-1.177643387605458
USR000891,42,Female,Ahmedabad,Tier1,Paytm,High,23,Android,2022-11-27,2,Loyal Digital Users,3070.4115384615384,159661.4,52,0.8846153846153846,218.71,0.11847085203306396,-1.0995977425395584
USR000892,48,Female,Rajkot,Tier3,Paytm,Low,4,Android,2019-05-06,1,Casual Small Spenders,2011.296037735849,106598.69,53,0.8490566037735849,146.03,-2.0772346586416375,0.5898551377635287
USR000893,47,Male,Vadodara,Tier2,PhonePe,High,40,iOS,2020-05-21,1,Casual Small Spenders,2497.597878787879,82420.73000000001,33,0.7878787878787878,112.91,-2.9651355766079854,0.02262510928465944
USR000894,31,Male,Ghaziabad,Tier3,PhonePe,Medium,20,Android,2019-08-31,2,Loyal Digital Users,3003.163863636364,132139.21,44,0.8863636363636364,181.01,-0.6543597461375334,-1.2656632103905692
USR000895,40,Female,Jaipur,Tier2,Google Pay,Medium,7,Android,2019-05-12,2,Loyal Digital Users,3152.455,151317.84,48,0.875,207.28,-0.5398447921857707,-0.6988470362274725
USR000896,25,Male,Allahabad,Tier3,CRED,Low,5,Android,2019-05-23,1,Casual Small Spenders,3887.29375,124393.4,32,0.78125,170.4,-0.6266795439867567,0.20465531777562138
USR000897,28,Female,Bangalore,Tier1,Paytm,Low,3,iOS,2020-08-22,3,Premium Investors,3181.5816923076923,206802.81,65,0.8153846153846154,283.29,2.6590694574646396,1.5804462786490878
USR000898,50,Male,Bangalore,Tier1,PhonePe,Medium,10,Android,2021-03-10,2,Loyal Digital Users,3225.0225,154801.08,48,0.8541666666666666,212.06,0.36160895241707613,-0.48529533462015806
USR000899,18,Female,Hyderabad,Tier1,Google Pay,High,32,Android,2020-01-08,1,Casual Small Spenders,2590.02,139861.08,54,0.9259259259259259,191.59,-1.0213565561932993,-0.43928975157012695
USR000900,21,Female,Delhi,Tier1,PhonePe,High,43,Android,2019-11-19,2,Loyal Digital Users,2766.0576470588235,141068.94,51,0.9803921568627451,193.25,-1.1285158361076009,-2.829197505406277
USR000901,25,Male,Chennai,Tier1,Google Pay,Low,4,iOS,2020-01-18,3,Premium Investors,4146.344615384616,269512.4,65,0.8923076923076924,369.2,4.528607320965115,0.19976969283038054
USR000902,19,Female,Agra,Tier2,PhonePe,High,44,Android,2020-07-31,2,Loyal Digital Users,4277.677906976744,183940.15,43,0.9302325581395349,251.97,1.451571180304114,-1.7569320020657162
USR000903,25,Male,Nagpur,Tier2,Google Pay,High,21,Android,2020-02-12,3,Premium Investors,3461.919615384616,180019.82,52,0.8269230769230769,246.6,1.6605880807565698,-0.05674329162841648
USR000904,37,Male,Ahmedabad,Tier1,PhonePe,Medium,6,Android,2019-08-12,2,Loyal Digital Users,3161.169615384616,164380.82,52,0.9230769230769231,225.18,0.2225374526149459,-0.7719004065425962
USR000905,31,Female,Amritsar,Tier3,PhonePe,Medium,9,iOS,2019-12-08,0,Active Everyday Users,2551.5611111111107,137784.3,54,0.7962962962962963,188.75,-0.8370058665343434,1.422321667914804
USR000906,50,Male,Bangalore,Tier1,Google Pay,High,50,Android,2020-12-13,0,Active Everyday Users,2640.8810169491526,155811.98,59,0.847457627118644,213.44,0.4630273188415264,0.18576987046491464
USR000907,47,Male,Amritsar,Tier3,Amazon Pay,Power,142,Android,2019-10-01,0,Active Everyday Users,2835.7420967741937,175816.01,62,0.8225806451612904,240.84,1.5631016896949552,2.289059994902343
USR000908,29,Female,Allahabad,Tier3,PhonePe,Medium,11,Android,2022-04-08,1,Casual Small Spenders,2344.525625,112537.23,48,0.8541666666666666,154.16,-1.217611355193057,0.1561749501603158
USR000909,27,Female,Hyderabad,Tier1,CRED,Medium,11,Android,2020-03-23,2,Loyal Digital Users,2712.140697674419,116622.05,43,0.8604651162790697,159.76,-1.1914202796024294,-1.2508960404111926
USR000910,30,Male,Ahmedabad,Tier1,PhonePe,Low,4,Android,2019-04-02,3,Premium Investors,4622.88358490566,245012.83,53,0.8490566037735849,335.63,3.9818435877682683,0.00886514447147235
USR000911,37,Male,Gorakhpur,Tier3,Google Pay,Medium,11,Android,2019-07-06,0,Active Everyday Users,2587.280625,124189.47,48,0.8125,170.12,-1.047341922204597,1.2381517139677212
USR000912,27,Male,Moradabad,Tier3,PhonePe,Medium,16,Android,2022-06-30,0,Active Everyday Users,3144.3651923076923,163506.99,52,0.8076923076923077,223.98,1.190523842411803,0.8461929504777825
USR000913,38,Male,Tiruchirappalli,Tier3,PhonePe,Medium,15,Android,2022-07-28,0,Active Everyday Users,3222.222307692308,167555.56,52,0.8653846153846154,229.53,1.0680102392552258,0.38730059626533436
USR000914,31,Female,Chandigarh,Tier3,Google Pay,Medium,6,Android,2020-11-14,1,Casual Small Spenders,2937.1641025641024,114549.4,39,0.7692307692307693,156.92,-1.4616127607153953,1.2421666278464594
